wn_obs,wn_obs_unc,I_obs,snr_obs
25.506059024591273,1.0055205476e-05,3842.9288342,19.54277264
25.506883818484436,1.2057265667e-05,1152.252556,7.8831897103
25.50708002597836,1.1640988612e-05,874.18220185,7.3478704566
25.50816030340356,1.7392122434e-05,2923.9679878,8.4543601202
25.51021649495501,1.3198907079e-06,22641.883734,108.73695995
25.51129110053389,9.768866927e-06,2929.9775395,18.743526556
25.51197486878815,3.4317376377e-06,5161.5176487,29.847576456
25.51330701737028,1.1732207381e-06,20609.3794,172.04197505
25.51435497126894,2.1653493947e-06,21386.708765,131.92482702
25.51554693218655,3.2976940026e-06,16825.211317,69.662277912
25.51583618366168,2.2244330189e-06,14259.981916,92.717211111
25.51664120656147,3.0426594789e-06,10572.410824,66.62549923
25.5177375198474,2.1800503806e-06,12252.698851,55.871526751
25.518079952830593,3.5751918424e-06,3067.5986263,23.511215105
25.518312271033558,1.3406764017e-06,54823.916704,305.79676341
25.51871388437372,2.4457711741e-06,4769.6797299,38.505848923
25.51897749006369,2.0539273289e-06,8147.5717055,51.751479267
25.519155172005103,1.8246153074e-06,10997.910833,64.002252485
25.521766677237782,1.3876809474e-06,14565.061599,85.610431412
25.522046319876583,3.7344672885e-06,4265.2618491,27.385411393
25.522444014537097,7.1190060477e-06,7757.0785974,31.887074287
25.5236852541901,1.3924518417e-05,2672.1441437,15.229396271
25.524171050393488,2.0996434448e-06,10234.803448,55.925886535
25.52491919292972,8.8556684737e-06,1919.7179595,11.661755818
25.52528426625428,3.3223539508e-06,9961.4899726,57.660525302
25.526853103288488,1.7241603441e-05,3038.1743816,13.047130866
25.52760410427172,1.7672019685e-05,1276.8558727,6.3815769202
25.529365843589588,1.1945391495e-06,98185.580925,810.41207264
25.53024910108396,3.7677046104e-06,6698.8200221,49.201478762
25.53077648109624,1.7241376394e-06,9199.5600034,63.566142462
25.5314660417214,1.4434082619e-05,5264.6431811,18.690938889
25.53238434874401,1.1533398807e-05,3936.8104332,11.526298702
25.532838544421978,7.0511185795e-06,2210.0300315,14.297459494
25.53374311816269,1.2152004738e-06,14590.294205,110.89296295
25.534080697628692,1.6724965373e-05,907.12190443,5.9525894792
25.53445298352481,6.9990525462e-06,3269.8012411,14.898357512
25.534716682107703,2.0116633757e-06,72702.165198,509.02952084
25.535259153080393,1.3601732293e-06,9166.2225261,77.971304594
25.536043101976812,1.5262103687e-05,5888.8631636,18.50835631
25.536508605286038,6.4343710368e-06,6610.6093644,34.728480644
25.536938493389165,1.3627637604e-05,2065.6035707,8.9919714167
25.53779246359535,2.1923104162e-05,3729.2425542,12.027320104
25.538801709252432,6.2003755114e-06,5780.2329961,33.123731494
25.53954907916874,1.7580574366e-05,1890.6772446,7.3432521577
25.5409998725349,9.731982055e-06,2689.2497591,18.742029418
25.54257878636692,1.1863579446e-05,2618.4654053,15.629010648
25.54346538490195,4.0188487602e-06,10246.415744,55.659999944
25.54413885180296,1.1766206864e-06,41255.718049,336.28700747
25.54441053314659,2.9063631856e-06,4789.2468439,32.480221251
25.54496004321325,1.9590192667e-05,4912.6359261,14.449042042
25.54541115317657,1.5937675674e-05,2226.7445883,8.300954088
25.54623011864851,2.1244419178e-05,2945.2188883,11.11254404
