wn_calc,gA_calc,upper_lev_id,lower_lev_id
54.9405,3175000,231,378
54.9403,1.116e+09,286,522
54.9315,315200,428,40
54.9196,425400,264,418
54.9171,170000,845,106
54.9169,405300,232,379
54.9156,116600,206,319
54.9149,51670000,349,13
54.8978,3695000,122,313
54.8893,12430000,409,35
54.8837,6706000,131,314
54.8459,2229000,210,332
54.8457,1658000,348,12
54.8375,1137000,625,45
54.8315,299700,230,378
54.8246,316500,282,428
54.8213,147100,263,417
54.8191,7476000,624,45
54.783,124400,229,377
54.7695,4329000,129,314
54.7666,181200,103,309
54.7606,5662000,119,313
54.7322,25390000,348,13
54.7295,9607000,127,314
54.7266,6871000,654,46
54.7197,70080000,211,335
54.6788,10180000,334,8
54.6785,446200,228,373
54.6741,1.468e+08,212,338
54.6648,264600,345,10
54.6629,10860000,208,321
54.6535,94670000,209,331
54.6515,216500,653,46
54.6398,12600000,343,10
54.6175,13650000,333,8
54.6114,8102000,406,35
54.5754,5024000,212,340
54.5671,190700,112,312
54.5666,30820000,347,12
54.5633,1562000,342,10
54.5425,452800,652,46
54.542,58020000,116,313
54.5403,11820000,623,45
54.5399,40760000,348,14
54.5386,5028000,207,321
54.513,404200,243,381
54.5123,151000,229,379
54.5042,5426000,339,9
54.4969,529100,103,310
54.4391,1277000,111,312
54.4299,335500,241,380
54.425,4464000,338,9
54.4134,8220000,122,314
54.4104,138300,263,418
54.4063,330600,218,346
54.3937,1470000,289,598
54.3888,126300,99,297
54.3827,3539000,346,12
54.3657,99800000,211,338
54.3496,178900,793,48
54.3342,1.388e+08,209,333
54.3332,62420000,345,11
54.3315,217600,650,46
54.321,5091000,109,312
54.3178,187300,284,431
54.3082,9.681e+08,343,11
54.3056,9398000,212,341
54.2982,15050000,331,8
54.2877,1233000,281,429
54.2865,1.043e+08,211,339
54.2864,13840000,217,346
54.2774,939600,620,44
54.2762,31880000,119,314
54.2729,2.693e+08,209,334
54.2692,1438000,346,13
54.2478,366000,227,374
54.2444,12170000,649,46
54.2317,1.338e+08,342,11
54.2224,285100,218,347
54.1804,480700,290,607
54.1272,992500,239,381
54.1025,6240000,217,347
54.0945,138700,787,47
54.0829,653500,225,370
54.071,12340000,335,9
54.0702,225600,228,375
54.0625,24300000,412,36
54.0553,185900,620,45
54.0393,243300,835,97
54.028,139300,289,607
54.0277,3.239e+09,378,18
53.98,315600,281,432
53.967,449300,372,15
53.9609,49340000,329,8
53.9427,3140000,212,342
53.9397,12000000,238,381
53.9306,1333000,340,10
53.9098,777300,208,324
53.9025,11440000,328,8
53.8783,8412000,647,46
53.8767,124300,226,373
53.8723,495300,403,35
53.8662,2.019e+08,212,343
53.8412,343000,212,345
53.8319,7029000,338,10
53.8292,2481000,113,313
53.8234,6536000,217,348
53.8032,29730000,209,336
53.8008,1102000,112,313
53.7935,126500,848,123
53.7908,327400,646,46
53.7683,39380000,93,292
53.7633,8719000,333,9
53.7606,534700,218,349
53.737,892000,232,380
53.7298,30860000,206,321
53.7149,10350000,216,347
53.7144,204400,101,305
53.7011,435200,280,433
53.6891,652000,288,607
53.6802,8038000,617,44
53.6728,4322000,111,313
53.6725,5250000,209,338
53.6646,373000,783,47
53.6567,144500,371,16
53.6407,10300000,217,349
53.6343,10300000,211,342
53.6082,8698000,208,327
53.599,8239000,340,11
53.5933,24850000,209,339
53.5894,463300,198,316
53.5602,26380000,286,535
53.5569,114600,226,374
53.5541,659600,645,46
53.5524,6019000,231,381
53.5478,246400,368,15
53.5458,1305000,213,346
53.5447,283200,864,254
53.5439,309100,99,301
53.5278,18570000,286,537
53.5189,20850000,103,312
53.5108,1.314e+08,325,8
53.5003,21230000,338,11
53.497,112100,369,16
53.4935,31210000,613,43
53.4917,207400,197,317
53.4871,757700,410,36
53.4839,2360000,207,327
53.4779,78900000,335,10
53.4695,2865000,214,347
53.4662,2890000,644,46
53.4583,147900,278,433
53.4581,803800,617,45
53.444,98340000,331,9
53.4361,218400,114,314
53.4301,1416000,793,50
53.4193,259900,198,319
53.4145,409000,323,8
53.4126,168600,848,131
53.4115,199700,286,539
53.4043,316900,100,304
53.3921,12170000,94,293
53.3839,1146000,228,378
53.3677,337800,643,46
53.3671,1713000,614,44
53.3619,928800,213,347
53.3606,5878000,613,44
53.3529,173000,615,45
53.3448,2983000,113,314
53.3414,4.754e+08,375,18
53.3326,46560000,208,330
53.3324,7337000,229,380
53.3164,1362000,112,314
53.2934,132500,280,437
53.2906,140800,784,48
53.2759,137800,411,37
53.2721,263300,366,15
53.272,344500,281,438
53.2684,612700,226,375
53.2446,1.305e+08,216,350
53.2216,2333000,95,295
53.216,169100,223,372
53.2123,149300,218,352
53.212,666600,407,36
53.2097,158900,409,37
53.19,210900,155,315
53.1717,147300,97,300
53.1581,171600,288,613
53.1555,46300000,330,9
53.1531,6830000,641,46
53.1463,3932000,335,11
53.145,173600,614,45
53.143,6776000,93,293
53.1385,170700,613,45
53.122,7113000,218,354
53.122,3689000,408,37
53.1203,130500,196,320
53.1067,8607000,329,9
53.0957,1089000,287,613
53.0856,298800,107,313
53.0828,16290000,213,348
53.0789,17360000,281,440
53.0738,4535000,110,314
53.0684,129700,206,322
53.0653,127300,381,19
53.0529,85100000,374,18
53.0483,1738000,328,9
53.0221,20000000,208,332
53.0105,1237000,280,440
53.0077,21810000,214,349
53.0072,5790000,215,350
53.0027,9820000,106,313
52.9927,1064000,102,307
52.9767,821500,206,324
52.9524,255500,780,48
52.9326,265700,845,123
52.9318,3686000,406,37
52.9143,312500,189,317
52.9121,4278000,405,37
52.9001,3336000,213,349
52.8978,23610000,207,332
52.8884,4380000,94,295
52.8735,123700,845,125
52.8733,1146000,95,296
52.8729,36760000,332,10
52.8646,12390000,209,343
52.8644,66530000,93,294
52.8567,139700,851,151
52.8509,7543000,331,10
52.8476,1245000,850,151
52.8462,908500,221,372
52.8385,491200,288,617
52.8373,466800,97,302
52.8318,12910000,282,443
52.8296,40310000,607,44
52.815,1241000,635,46
52.8047,246300,104,313
52.8006,1799000,634,46
52.8003,117700,189,319
52.7919,1199000,273,429
52.7677,982600,278,440
52.7526,584900,103,313
52.7515,1679000,404,36
52.735,177000,362,15
52.7331,40740000,373,18
52.7216,502800,604,44
52.7048,37600000,216,352
52.7022,1.012e+08,345,12
52.6849,323500,609,45
52.6838,2103000,831,96
52.6816,3141000,608,45
52.6779,301200,97,303
52.6772,2.224e+08,343,12
52.6751,18430000,206,327
52.6592,531100,153,315
52.6566,7214000,325,9
52.6393,539000,93,295
52.6291,486600,363,16
52.6272,303100,102,308
52.6172,690700,183,316
52.6169,1508000,218,358
52.6145,8387000,216,354
52.6075,5564000,607,45
52.6007,1.859e+08,342,12
52.5887,12700000,345,13
52.5821,1923000,226,378
52.582,3284000,830,96
52.582,1352000,200,321
52.5783,2576000,324,9
52.5722,26890000,344,13
52.5643,658400,281,443
52.5624,10220000,330,10
52.5611,750900,183,317
52.5604,4259000,606,45
52.5489,21110000,217,357
52.5401,426400,94,296
52.5193,8655000,331,11
52.519,203900,601,44
52.5033,118100,781,49
52.5026,301600,596,43
52.5004,202400,605,45
52.497,2.356e+08,217,358
52.4959,7311000,280,443
52.4872,56400000,342,13
52.4826,176600,365,17
52.4734,2914000,281,444
52.469,483000,829,96
52.4674,401000,215,352
52.461,630000,182,316
52.4594,4461000,214,352
52.4567,1026000,362,16
52.4533,799400,218,359
52.4483,92340000,206,329
52.4406,4690000,592,43
52.421,359400,361,15
52.4171,279100,208,335
52.4061,8310000,282,446
52.404,366400,279,443
52.4032,213000,285,447
52.3995,18850000,206,330
52.3964,46640000,345,14
52.3917,843100,180,316
52.3775,3243000,827,96
52.3771,612900,215,354
52.3691,1.052e+08,214,354
52.3633,46760000,94,298
52.3608,324100,864,259
52.3592,3703000,590,43
52.3518,544700,213,352
52.3334,1088000,217,359
52.3103,234700,180,318
52.3077,7041000,592,44
52.2868,774100,327,10
52.2656,1174000,789,53
52.2531,2409000,278,443
52.253,341000,589,43
52.2492,164700,778,49
52.2418,81400000,598,45
52.2418,753900,834,100
52.2335,560200,198,321
52.2322,580800,850,154
52.2308,3526000,330,11
52.2255,577900,276,440
52.2134,7372000,102,309
52.2038,203300,844,131
52.1927,4902000,403,37
52.182,10390000,329,11
52.1732,1057000,825,96
52.1682,20700000,95,300
52.1663,418400,847,151
52.1607,6226000,212,346
52.1594,91470000,629,46
52.157,155000,284,448
52.1564,552500,402,37
52.1514,21900000,215,356
52.1513,2511000,829,97
52.1443,1779000,205,323
52.142,1563000,282,447
52.1386,2055000,281,446
52.1377,420400,851,156
52.1243,1.165e+08,341,13
52.1222,205800,204,322
52.1201,1036000,589,44
52.1142,25730000,93,298
52.111,2237000,206,331
52.1094,149600,216,358
52.1047,755400,828,97
52.0994,254000,588,44
52.0923,868700,277,443
52.089,4060000,284,449
52.089,776300,206,332
52.0867,367800,208,337
52.0836,306100,176,317
52.08,880400,585,43
52.0753,238100,224,377
52.0712,749100,282,449
52.0702,3254000,280,446
52.0598,171000,827,97
52.0522,755400,272,433
52.0495,847900,100,307
52.0143,178200,850,157
51.9958,978900,228,381
51.9852,956900,324,10
51.9783,1526000,279,446
51.9768,10170000,212,347
51.9756,193100,628,46
51.9696,257300,176,319
51.968,25480000,340,12
51.9644,2107000,208,340
51.9552,39970000,327,11
51.9528,8943000,832,99
51.9522,9499000,204,325
51.9496,324700,841,106
51.9471,4732000,585,44
51.9437,2718000,102,310
51.9413,224200,823,96
51.9373,228700,627,46
51.9327,452600,826,97
51.932,50370000,341,14
51.9287,595800,205,326
51.9189,183100,846,146
51.898,891800,589,45
51.8947,11480000,202,323
51.8936,422900,282,450
51.8816,122000,850,158
51.8745,694900,281,447
51.8719,200600,221,376
51.872,236400,215,358
51.8707,5232000,201,323
51.8693,6801000,338,12
51.864,9810000,214,358
51.862,1091000,582,43
51.8555,1039000,825,97
51.8545,34160000,340,13
51.8523,4.036e+08,211,346
51.835,37600000,94,300
51.8346,1888000,101,309
51.8338,31020000,95,302
51.8326,150500,223,377
51.8298,152400,203,325
51.8289,320200,200,324
51.8274,1262000,278,446
51.8266,40760000,99,307
51.819,592500,824,97
51.8083,1302000,213,357
51.8061,4534000,280,447
51.7984,28580000,202,325
51.7937,7099000,625,46
51.7744,2098000,201,325
51.7695,119500,586,45
51.7564,86160000,213,358
51.7531,1286000,583,44
51.7322,50890000,337,13
51.7299,420600,832,100
51.7291,3202000,582,44
51.725,16570000,585,45
51.7142,168700,279,447
51.7109,442800,276,443
51.7004,6486000,214,359
51.6977,21720000,212,348
51.6968,9985000,284,453
51.6946,329000,208,341
51.684,345500,100,308
51.6791,2473000,202,326
51.679,2145000,282,453
51.6744,14860000,95,303
51.6709,1146000,199,323
51.6688,122100,789,54
51.6684,7416000,211,347
51.6666,173800,277,446
51.6536,4167000,324,11
51.6434,9585000,279,449
51.6374,580800,579,43
51.6311,1951000,826,98
51.6309,886400,137,315
51.62,170700,276,444
51.6145,698200,189,321
51.6126,769300,136,315
51.5928,1982000,213,359
51.5859,4652000,93,300
51.5847,437900,290,629
51.5831,19640000,273,440
51.5779,172300,175,317
51.5746,2970000,199,325
51.5703,564300,207,341
51.5649,727900,101,310
51.5633,1426000,278,447
51.5619,1051000,322,11
51.5619,341000,223,379
51.5605,406800,204,328
51.5533,1074000,275,443
51.5509,198300,847,154
51.5478,1.067e+09,312,0
51.5371,863600,788,54
51.5327,97720000,217,362
51.531,546200,583,45
51.5273,2149000,200,327
51.519,156500,174,317
51.515,3357000,212,349
51.5045,1228000,579,44
51.5017,316300,271,436
51.5006,11300000,94,302
51.498,3117000,831,100
51.4878,138700,849,160
51.486,1584000,581,45
51.484,153300,206,335
51.4628,737900,221,377
51.4611,27030000,99,308
51.4591,15870000,216,361
51.4388,1041000,197,324
51.4382,943100,851,162
51.4205,327000,577,43
51.4067,617000,202,328
51.4018,857800,335,13
51.3962,1768000,830,100
51.3827,45480000,201,328
51.3781,1085000,284,459
51.3736,13530000,132,315
51.3697,7.177e+08,313,1
51.3616,648600,272,440
51.3605,1116000,197,325
51.3603,38270000,217,363
51.3489,148200,359,17
51.3431,2376000,280,453
51.3371,576200,578,44
51.3334,405400,173,316
51.3317,7392000,277,449
51.3317,1856000,208,342
51.3309,495900,203,330
51.3235,3134000,316,8
51.3219,602500,869,263
51.3196,322300,218,365
51.318,19710000,378,20
51.3129,335800,93,301
51.3037,6092000,196,324
51.2986,1206000,834,102
51.2894,3707000,284,462
51.2876,1171000,577,44
51.2852,408200,276,446
51.2827,225600,174,320
51.2824,5193000,579,45
51.2776,6328000,283,462
51.2716,174400,282,462
51.2702,20030000,100,309
51.2512,1699000,279,453
51.2467,2071000,208,344
51.2407,87670000,362,18
51.2302,225600,208,345
51.2231,138800,222,379
51.2217,1756000,215,361
51.2137,236100,214,361
51.2066,4760000,211,349
51.2049,4.24e+08,314,2
51.2011,228100,172,317
51.2007,818000,127,315
51.1997,29370000,217,365
51.1995,269500,94,304
51.1993,134200,220,377
51.194,1141000,226,381
51.1937,50720000,194,323
51.1829,3226000,199,328
51.1788,172400,198,327
51.1753,1306000,352,15
51.1648,7586000,204,331
51.1451,11780000,216,362
51.1261,1079000,193,323
51.115,5031000,578,45
51.1059,638800,207,345
51.1041,40580000,101,311
51.1003,768900,278,453
51.0997,311400,284,464
51.0974,4552000,194,325
51.0934,200000,288,629
51.0879,830500,283,464
51.0855,280200,868,262
51.0836,44280000,195,326
51.0835,256800,574,43
51.0592,119100,576,44
51.0331,3778000,125,315
51.0313,11420000,206,340
51.0261,149000,844,152
51.0211,392300,276,447
51.0115,12240000,620,46
51.0021,1268000,196,327
51.0005,21920000,100,310
50.9979,459900,837,106
50.996,631000,772,50
50.987,8947000,201,331
50.9781,2084000,194,326
50.9776,3063000,273,444
50.9752,7.381e+08,209,347
50.974,9658000,123,315
50.9688,278200,197,328
50.9667,2580000,212,352
50.9658,2.791e+08,217,367
50.9657,627100,102,312
50.9606,2085000,192,325
50.952,26410000,198,329
50.9506,573100,574,44
50.9504,145500,93,304
50.9426,3116000,378,21
50.9412,21570000,200,332
50.9395,2966000,277,453
50.9354,148500,867,261
50.9337,276700,573,43
50.9336,289000,831,101
50.9229,128900,851,164
50.9105,4494000,210,348
50.9105,48190000,193,326
50.9103,374900,332,12
50.9077,70360000,215,362
50.9032,2140000,198,330
50.9005,76870000,321,11
50.8997,3404000,214,362
50.897,3057000,352,16
50.8883,13200000,331,12
50.8846,3804000,122,315
50.88,10940000,205,334
50.8635,240400,275,447
50.8616,4079000,197,330
50.8614,213800,189,324
50.847,10840000,272,443
50.8455,22040000,204,333
50.8438,861000,279,462
50.841,3314000,188,323
50.8318,193400,830,101
50.8234,175200,848,162
50.808,216500,571,43
50.805,6526000,121,315
50.8023,3556000,191,326
50.7968,16630000,332,13
50.7927,597500,275,449
50.7921,2410000,213,362
50.7911,209000,289,634
50.7865,1011000,849,164
50.7842,506200,204,334
50.7799,917700,120,315
50.7615,26110000,206,341
50.7517,256800,572,44
50.7478,173200,847,162
50.7474,2000000,119,315
50.7447,3191000,188,325
50.7421,1317000,274,449
50.74,15170000,186,323
50.7265,34520000,196,330
50.7231,452600,203,333
50.7205,12120000,313,2
50.7188,851000,829,101
50.7057,307500,194,328
50.7011,7223000,185,323
50.6917,1.552e+08,202,333
50.6899,558800,271,443
50.686,251900,169,316
50.6722,4291000,828,101
50.6709,18470000,568,43
50.6677,5549000,201,333
50.6586,200700,768,50
50.6583,2.762e+08,211,352
50.6581,294900,170,317
50.658,592100,570,44
50.6458,187100,273,445
50.6437,950900,186,325
50.6317,2757000,375,20
50.6304,397600,202,334
50.6273,318400,827,101
50.627,817900,349,15
50.6202,6664000,187,326
50.6197,776000,213,363
50.6147,1857000,198,331
50.6064,573300,201,334
50.6045,6775000,332,14
50.6034,179100,312,1
50.5999,323000,183,322
50.5998,10400000,330,12
50.593,262200,184,325
50.5927,15910000,198,332
50.5731,7407000,197,331
50.5698,583300,310,0
50.5689,11260000,192,328
50.568,3.937e+09,211,354
50.5667,9631000,214,365
50.5656,999300,91,292
50.5653,249700,289,637
50.5607,850500,171,319
50.5598,174700,189,327
50.5581,366500,276,453
50.5548,980800,831,102
50.551,52850000,329,12
50.538,7370000,568,44
50.5375,696200,567,44
50.5321,642400,277,462
50.5296,1760000,572,45
50.5288,501800,116,315
50.5254,2123000,317,9
50.517,724700,380,22
50.5049,5.336e+09,209,350
50.4929,25460000,565,44
50.4863,30650000,330,13
50.4855,636800,185,326
50.4693,569500,316,9
50.4679,30530000,199,333
50.4617,319400,192,330
50.4591,3045000,213,365
50.453,1204000,830,102
50.4522,192300,288,634
50.4437,1095000,182,322
50.4386,203500,289,641
50.4307,1263000,168,319
50.4299,7017000,183,325
50.4232,9.259e+08,212,357
50.4213,9642000,272,446
50.4154,4100000,203,335
50.4103,3552000,205,336
50.4066,2898000,199,334
50.3986,1530000,206,342
50.3849,7274000,190,329
50.3754,133400,287,635
50.3744,3847000,180,322
50.3713,2.583e+09,212,358
50.3619,464900,376,21
50.3534,6408000,181,323
50.353,471400,188,328
50.352,1502000,182,324
50.3499,169300,274,453
50.3432,722900,374,20
50.3361,22250000,190,330
50.3242,84240000,327,12
50.3224,142300,569,45
50.3221,195200,206,343
50.3159,463600,568,45
50.3154,1198000,567,45
50.3139,363700,92,293
50.3007,1.861e+08,217,372
50.3001,4943000,309,0
50.2971,10430000,206,345
50.2946,1410000,188,329
50.2842,7887000,189,330
50.2781,424600,175,321
50.2764,475900,358,18
50.2737,1582000,182,325
50.2708,6735000,565,45
50.2659,135200,167,317
50.2642,576700,271,446
50.2593,451500,380,23
50.2571,405900,181,325
50.2563,1549000,375,21
50.2538,66020000,197,333
50.252,5299000,186,328
50.2252,4378000,213,367
50.2192,2972000,174,321
50.2107,91770000,327,13
50.2103,207500,88,291
50.2077,3.052e+08,212,359
50.2044,8351000,180,325
50.2037,1450000,166,317
50.2034,35360000,564,45
50.1936,212400,186,329
50.1838,6939000,204,338
50.1732,4769000,192,331
50.166,199500,348,16
50.1652,4710000,347,15
50.1607,27730000,202,336
50.1606,131400,822,96
50.1572,9435000,272,447
50.1519,2086000,167,319
50.1378,32710000,181,326
50.1367,787700,201,336
50.1269,48870000,179,325
50.1178,165400,836,110
50.1046,19940000,204,339
50.1012,901700,614,46
50.0947,127200,613,46
50.0862,30720000,311,1
50.0844,143500,96,309
50.0728,81030000,370,19
50.0629,1.028e+08,211,358
50.0476,297600,190,331
50.0463,774000,319,10
50.0457,4342000,260,402
50.0416,3299000,349,17
50.0382,724900,183,328
50.0376,151000,289,645
50.0349,7632000,195,334
50.0307,909700,176,324
50.0294,145400,165,319
50.0256,16910000,190,332
50.0234,61400000,373,20
50.0226,8590000,324,12
50.0225,1962000,100,312
50.0205,763600,770,53
50.0184,38160000,327,14
50.006,17110000,201,338
50.0058,3918000,200,337
50.0001,345800,271,447
49.997,12880000,356,18
49.9907,1.654e+08,194,333
49.9877,1543000,563,45
49.9877,1005000,198,335
49.9876,10020000,88,292
49.9813,556100,346,15
49.9798,35470000,183,329
49.9737,14930000,189,332
49.9721,881600,763,50
49.9678,41270000,374,21
49.9651,1.423e+09,209,352
49.9627,2748000,203,340
49.9625,237700,845,162
49.9579,1288000,259,403
49.9573,1169000,188,331
49.9542,255200,312,2
49.9508,27270000,202,339
49.9403,1757000,91,293
49.9369,901600,199,336
49.9323,411100,317,10
49.931,51270000,183,330
49.9309,2898000,322,12
49.9293,25030000,271,449
49.9268,278400,201,339
49.9091,2067000,324,13
49.9088,433700,272,450
49.9071,1179000,165,320
49.9021,3264000,178,326
49.9013,261100,172,321
49.8993,1.27e+09,211,359
49.8904,378600,258,403
49.8869,9475000,347,16
49.8863,6.008e+08,308,0
49.8835,3223000,200,340
49.8779,7990000,839,124
49.8748,1.589e+08,209,354
49.8618,10490000,193,334
49.8589,131500,348,17
49.8539,6093000,192,333
49.8429,325800,822,97
49.8236,1.015e+08,182,329
49.8206,746200,101,313
49.816,159300,113,315
49.8147,165300,96,310
49.8127,506000,180,328
49.7918,152600,282,474
49.7876,479200,112,315
49.785,304100,846,164
49.7748,9469000,182,330
49.7713,2349000,354,18
49.7675,4447000,842,126
49.7543,91600000,180,329
49.7352,460800,179,328
49.7291,618000,176,327
49.727,39510000,199,339
49.724,42610000,260,404
49.7147,1852000,319,11
49.703,626600,346,16
49.6768,5758000,179,329
49.666,225200,839,126
49.6596,2043000,111,315
49.6527,2052000,216,373
49.6491,283300,209,356
49.638,61720000,188,333
49.636,40660000,210,357
49.6337,1145000,198,338
49.628,800100,179,330
49.6254,5.175e+08,310,1
49.6167,1023000,175,322
49.6137,1857000,200,341
49.6007,348600,317,11
49.5956,141800,93,307
49.5921,4266000,197,338
49.5767,3052000,188,334
49.5652,12930000,195,336
49.5637,929400,607,46
49.5601,878000,213,372
49.5519,177600,218,375
49.5446,125100,316,11
49.5371,11830000,271,453
49.537,628900,186,333
49.535,123900,198,340
49.525,17000000,175,324
49.5208,8.231e+08,307,0
49.5129,38230000,197,339
49.5058,24070000,381,25
49.5023,2120000,176,329
49.4997,619800,290,649
49.4934,2064000,197,340
49.4863,1233000,182,331
49.4863,138700,184,333
49.4806,49810000,196,337
49.4757,5231000,186,334
49.4661,2037000,174,324
49.4619,2718000,92,296
49.4535,39560000,176,330
49.4463,866300,218,376
49.437,7.497e+08,311,2
49.4368,2407000,185,334
49.4366,3969000,91,295
49.432,5.579e+08,217,375
49.4295,774700,771,54
49.425,192200,184,334
49.4247,471000,835,106
49.4206,3316000,190,335
49.4153,38490000,215,373
49.4126,71970000,211,361
49.4108,253900,842,134
49.407,7523000,212,362
49.3959,230500,346,17
49.3921,2780000,193,336
49.3876,141600,372,21
49.381,3391000,256,402
49.3759,3.425e+08,204,343
49.3749,24260000,171,321
49.3745,186500,288,647
49.3697,268300,209,358
49.3687,972800,189,335
49.3623,4491000,88,293
49.3583,15360000,196,340
49.3557,4.952e+08,309,1
49.3395,8460000,179,331
49.3369,197100,267,440
49.3329,205500,216,374
49.33,4937000,203,342
49.3264,1.415e+09,217,376
49.3232,22660000,183,333
49.2916,6519000,380,26
49.29,2637000,260,405
49.2768,183500,842,138
49.2695,1.851e+08,321,12
49.2652,44560000,198,341
49.2581,9442000,557,43
49.2535,15690000,203,343
49.2508,28560000,200,342
49.2498,1.926e+08,194,339
49.2449,45790000,168,321
49.241,202900,255,400
49.2385,896900,259,405
49.2346,49980000,212,363
49.2244,5781000,173,324
49.2234,9564000,175,327
49.2188,260900,259,406
49.2184,415200,271,459
49.1981,21420000,201,343
49.1947,4593000,840,138
49.1922,27440000,192,338
49.1704,2497000,257,404
49.167,130500,182,333
49.1658,2557000,200,344
49.165,489400,176,331
49.1645,953400,174,327
49.156,1.148e+08,321,13
49.1504,1778000,181,333
49.1493,9045000,200,345
49.1482,5130000,172,324
49.1461,12330000,173,325
49.143,20190000,176,332
49.1412,202600,350,18
49.1391,705100,840,139
49.1252,3518000,557,44
49.113,15190000,192,339
49.1112,5304000,556,43
49.0986,3.627e+08,211,362
49.0977,2990000,180,333
49.0955,89070000,215,374
49.0935,253800,192,340
49.0891,28540000,181,334
49.0885,1.183e+08,196,341
49.0875,1708000,214,374
49.0867,9053000,208,348
49.0837,4351000,88,294
49.0801,34160000,260,408
49.0794,19130000,379,23
49.074,2.643e+08,212,365
49.0724,3.671e+09,107,315
49.072,1752000,255,402
49.0666,4886000,190,338
49.0664,21670000,377,22
49.0602,657700,163,319
49.0593,235100,256,404
49.0528,206800,161,316
49.0444,6063000,216,375
49.0418,152700,592,46
49.0383,3831000,189,337
49.0357,7.636e+08,255,403
49.0286,1899000,259,408
49.0251,271900,162,317
49.0202,6.233e+08,179,333
49.0084,213000,288,649
49.006,2127000,186,336
49.0046,4657000,90,296
48.9967,885100,161,317
48.9966,670200,175,329
48.9895,3002000,106,315
48.9884,1.573e+08,260,410
48.9832,7476000,89,295
48.9783,11800000,556,44
48.9763,8810000,188,338
48.9762,3469000,310,2
48.974,627900,842,141
48.9679,2944000,190,340
48.9671,2610000,185,336
48.9661,5071000,167,321
48.9637,40020000,321,14
48.9624,7723000,207,348
48.9553,191300,184,336
48.9478,36710000,175,330
48.9419,16420000,308,1
48.9379,752200,163,320
48.9173,1.839e+08,217,377
48.916,12070000,189,340
48.9115,2071000,91,298
48.904,3453000,208,349
48.9023,3722000,198,342
48.9009,748200,762,53
48.8971,7542000,188,339
48.8946,2.898e+09,105,315
48.8925,129000,275,472
48.8889,3480000,174,330
48.8827,377000,161,319
48.8754,5.512e+08,284,483
48.8753,4793000,186,338
48.8747,687900,259,411
48.8734,537700,258,409
48.8656,2811000,218,378
48.8636,8.266e+08,283,483
48.8607,60620000,197,342
48.8597,5184000,555,44
48.8576,7.528e+08,282,483
48.8542,16190000,589,46
48.8498,6.452e+08,284,484
48.8466,426100,172,327
48.8463,1.226e+09,284,485
48.8401,1.968e+08,212,367
48.8391,572100,160,317
48.8367,1950000,96,312
48.8332,1289000,842,142
48.8285,3.026e+09,282,485
48.8258,56030000,198,343
48.8223,228000,267,443
48.8103,529200,254,402
48.8087,5601000,377,23
48.8072,312800,258,411
48.807,5.952e+08,215,375
48.8014,1.682e+08,306,0
48.8008,32910000,198,345
48.799,1190000,214,375
48.7961,38920000,186,339
48.7915,1.844e+09,104,315
48.787,246200,753,48
48.7842,1.066e+08,197,343
48.774,1.609e+08,254,403
48.7723,274400,752,48
48.769,1594000,252,402
48.7656,61940000,211,365
48.7568,375700,92,300
48.7562,3883000,556,45
48.7544,813200,173,328
48.7394,3436000,103,315
48.7327,7.252e+08,252,403
48.7321,9394000,87,293
48.7289,173500,833,103
48.7257,443700,586,46
48.7256,2.233e+08,196,342
48.7251,1149000,160,319
48.7194,5.246e+08,209,361
48.7125,1400000,179,335
48.7098,3745000,159,316
48.7099,200200,257,407
48.7065,1.841e+08,309,2
48.6981,612400,190,341
48.696,9613000,173,329
48.6828,625800,866,262
48.6812,293900,585,46
48.6709,9390000,347,18
48.6687,839000,169,322
48.6615,3017000,183,338
48.6593,2988000,175,331
48.6573,2822000,376,22
48.6537,475100,159,317
48.6472,39640000,173,330
48.6462,62200000,189,341
48.6376,20270000,555,45
48.6373,30730000,175,332
48.6349,5496000,89,296
48.6284,223200,159,318
48.6253,158400,256,405
48.6241,3742000,196,345
48.6194,556400,181,336
48.6166,29600000,206,346
48.6087,18740000,377,24
48.6052,5180000,170,324
48.5982,1593000,835,113
48.595,20540000,169,323
48.5858,2578000,213,376
48.5823,23910000,183,339
48.5784,23010000,174,332
48.5764,2.005e+08,307,1
48.5762,521300,361,19
48.571,49870000,172,330
48.5521,279500,290,660
48.552,79330000,249,403
48.5517,2988000,375,22
48.5473,2124000,158,318
48.538,6590000,176,335
48.531,1148000,362,20
48.5308,142500,266,443
48.5269,32940000,170,325
48.5164,9140000,360,19
48.5053,212600,182,338
48.5036,224100,746,48
48.4987,1.427e+08,169,325
48.496,167600,157,316
48.4926,28350000,280,485
48.4918,913800,168,324
48.4872,393500,583,46
48.4788,1323000,833,106
48.4632,380800,582,46
48.4608,758300,192,342
48.4526,2959000,253,404
48.436,721900,180,338
48.4327,40270000,206,347
48.4298,10080000,279,483
48.4261,136100,182,339
48.4224,226300,92,302
48.4146,1595000,157,318
48.413,2.745e+09,260,412
48.4095,3752000,181,339
48.4077,200100,284,489
48.4066,2018000,182,340
48.4065,1742000,380,28
48.4054,21570000,209,362
48.4007,1.101e+08,279,485
48.3996,867900,376,23
48.3966,255700,267,446
48.3899,442800,282,489
48.3881,3355000,97,313
48.3879,391600,289,662
48.3843,32190000,192,343
48.3832,1585000,91,300
48.3817,305300,156,316
48.359,135000,251,404
48.3587,23620000,173,331
48.3585,3010000,179,338
48.3568,1397000,180,339
48.3352,11430000,190,342
