lev_id,E_calc,J,P,lev_name
410,84.185,4.0,0,85 3d7.(2F).4p 3F*  4.0
411,84.2472,2.0,0,77 3d7.(2F).4p 3D*  2.0
412,84.7604,4.0,0,93 3d7.(2F).4p 1G*  4.0
413,85.1891,3.0,0,52 3d6.(5D).4s.(2S).(4D).4p 5P*  3.0
414,85.8563,2.0,0,51 3d6.(5D).4s.(2S).(4D).4p 5P*  2.0
415,86.2817,1.0,0,51 3d6.(5D).4s.(2S).(4D).4p 5P*  1.0
416,87.1192,3.0,0,95 3d6.(5D).4s.(2S).(4D).4p 3D*  3.0
417,87.2129,4.0,0,98 3d6.(5D).4s.(2S).(4D).4p 3F*  4.0
418,87.6238,3.0,0,96 3d7.(2F).4p 1F*  3.0
419,87.6338,2.0,0,96 3d6.(5D).4s.(2S).(4D).4p 3D*  2.0
420,87.9802,1.0,0,97 3d6.(5D).4s.(2S).(4D).4p 3D*  1.0
421,88.003,3.0,0,96 3d6.(5D).4s.(2S).(4D).4p 3F*  3.0
422,88.5301,2.0,0,97 3d6.(5D).4s.(2S).(4D).4p 3F*  2.0
423,90.8914,2.0,0,98 3d6.(5D).4s.(2S).(4D).4p 3P*  2.0
424,91.4768,1.0,0,98 3d6.(5D).4s.(2S).(4D).4p 3P*  1.0
425,91.7494,0.0,0,99 3d6.(5D).4s.(2S).(4D).4p 3P*  0.0
426,95.0493,4.0,0,69 3d7.(4F).5p 5D*  4.0
427,95.4295,5.0,0,91 3d7.(4F).5p 5F*  5.0
428,95.7005,3.0,0,64 3d7.(4F).5p 5D*  3.0
429,95.9699,4.0,0,77 3d7.(4F).5p 5F*  4.0
430,95.9906,6.0,0,96 3d7.(4F).5p 5G*  6.0
431,96.2251,2.0,0,63 3d7.(4F).5p 5D*  2.0
432,96.2776,5.0,0,47 3d7.(4F).5p 5G*  5.0
433,96.4881,3.0,0,78 3d7.(4F).5p 5F*  3.0
434,96.5859,1.0,0,63 3d7.(4F).5p 5D*  1.0
435,96.7702,0.0,0,64 3d7.(4F).5p 5D*  0.0
436,96.8815,2.0,0,83 3d7.(4F).5p 5F*  2.0
437,96.8958,4.0,0,65 3d7.(4F).5p 5G*  4.0
438,96.9856,5.0,0,52 3d7.(4F).5p 3G*  5.0
439,97.1414,1.0,0,92 3d7.(4F).5p 5F*  1.0
440,97.1787,4.0,0,81 3d7.(4F).5p 3F*  4.0
441,97.34,3.0,0,81 3d7.(4F).5p 5G*  3.0
442,97.6369,2.0,0,89 3d7.(4F).5p 5G*  2.0
443,97.6933,3.0,0,57 3d7.(4F).5p 3D*  3.0
444,97.7842,4.0,0,70 3d7.(4F).5p 3G*  4.0
445,98.116,4.0,0,22 3d7.(4F).5p 5D*  4.0
446,98.119,3.0,0,33 3d7.(4F).5p 3F*  3.0
447,98.3831,3.0,0,60 3d7.(4F).5p 3G*  3.0
448,98.3859,2.0,0,45 3d6.(3P2).4s.(2S).(4P).4p 5S*  2.0
449,98.4539,2.0,0,65 3d7.(4F).5p 3F*  2.0
450,98.6315,3.0,0,23 3d7.(4F).5p 5D*  3.0
451,98.7097,6.0,0,56 3d6.(3H).4s.(2S).(4H).4p 5G*  6.0
452,98.8349,5.0,0,38 3d6.(3H).4s.(2S).(4H).4p 5G*  5.0
453,98.8461,2.0,0,62 3d7.(4F).5p 3D*  2.0
454,98.9715,4.0,0,32 3d6.(3H).4s.(2S).(4H).4p 5G*  4.0
455,98.9837,6.0,0,58 3d6.(3H).4s.(2S).(4H).4p 5I*  6.0
456,99.0426,7.0,0,60 3d6.(3H).4s.(2S).(4H).4p 5I*  7.0
457,99.0583,5.0,0,52 3d6.(3H).4s.(2S).(4H).4p 5I*  5.0
458,99.1332,3.0,0,41 3d6.(3H).4s.(2S).(4H).4p 5G*  3.0
459,99.1648,2.0,0,25 3d7.(4F).5p 5D*  2.0
460,99.1836,4.0,0,56 3d6.(3H).4s.(2S).(4H).4p 5I*  4.0
461,99.2342,2.0,0,41 3d6.(3H).4s.(2S).(4H).4p 5G*  2.0
462,99.2535,1.0,0,88 3d7.(4F).5p 3D*  1.0
463,99.4269,8.0,0,100 3d6.(3H).4s.(2S).(4H).4p 5I*  8.0
464,99.4432,1.0,0,26 3d7.(4F).5p 5D*  1.0
465,99.6016,0.0,0,29 3d7.(4F).5p 5D*  0.0
466,99.6977,3.0,0,64 3d6.(3H).4s.(2S).(4H).4p 5H*  3.0
467,99.7153,3.0,0,36 3d6.(3P2).4s.(2S).(4P).4p 5P*  3.0
468,99.8646,4.0,0,57 3d6.(3H).4s.(2S).(4H).4p 5H*  4.0
469,99.9299,7.0,0,55 3d6.(3H).4s.(2S).(4H).4p 5H*  7.0
470,99.9462,5.0,0,53 3d6.(3H).4s.(2S).(4H).4p 5H*  5.0
471,99.9826,6.0,0,53 3d6.(3H).4s.(2S).(4H).4p 5H*  6.0
472,100.3541,1.0,0,48 3d6.(3P2).4s.(2S).(4P).4p 5P*  1.0
473,100.5773,5.0,0,30 3d6.(5D).4s.(2S).(4D).4p 5F*  5.0
474,100.7333,2.0,0,25 3d6.(3P2).4s.(2S).(4P).4p 5P*  2.0
475,100.7675,4.0,0,58 3d6.(3F2).4s.(2S).(4F).4p 5F*  4.0
476,100.8249,3.0,0,62 3d6.(3F2).4s.(2S).(4F).4p 5F*  3.0
477,100.8754,2.0,0,62 3d6.(3F2).4s.(2S).(4F).4p 5F*  2.0
478,100.9128,1.0,0,66 3d6.(3F2).4s.(2S).(4F).4p 5F*  1.0
479,100.9521,5.0,0,35 3d6.(3F2).4s.(2S).(4F).4p 5F*  5.0
480,101.1867,4.0,0,36 3d6.(5D).4s.(2S).(4D).4p 5F*  4.0
481,101.2875,4.0,0,39 3d6.(3P2).4s.(2S).(4P).4p 5D*  4.0
482,101.535,3.0,0,41 3d6.(5D).4s.(2S).(4D).4p 5F*  3.0
483,101.6675,1.0,0,78 3d7.(2D1).4p 3P*  1.0
484,101.6931,0.0,0,80 3d7.(2D1).4p 3P*  0.0
485,101.6966,2.0,0,77 3d7.(2D1).4p 3P*  2.0
486,101.7805,3.0,0,34 3d6.(3P2).4s.(2S).(4P).4p 5D*  3.0
487,101.8043,2.0,0,42 3d6.(5D).4s.(2S).(4D).4p 5F*  2.0
488,101.9843,1.0,0,42 3d6.(5D).4s.(2S).(4D).4p 5F*  1.0
489,102.1352,2.0,0,31 3d6.(3P2).4s.(2S).(4P).4p 5D*  2.0
490,102.1578,0.0,0,42 3d6.(3P2).4s.(2S).(4P).4p 5D*  0.0
491,102.173,1.0,0,38 3d6.(3P2).4s.(2S).(4P).4p 5D*  1.0
492,102.5364,2.0,0,78 3d7.(2D1).4p 3F*  2.0
493,102.8689,3.0,0,77 3d7.(2D1).4p 3F*  3.0
494,103.1288,6.0,0,47 3d6.(3F2).4s.(2S).(4F).4p 5G*  6.0
495,103.13,4.0,0,34 3d6.(3F2).4s.(2S).(4F).4p 5D*  4.0
496,103.2479,5.0,0,38 3d6.(3F2).4s.(2S).(4F).4p 5G*  5.0
497,103.2865,4.0,0,76 3d7.(2D1).4p 3F*  4.0
498,103.3859,4.0,0,34 3d6.(3F2).4s.(2S).(4F).4p 5G*  4.0
499,103.4629,3.0,0,22 3d6.(5D).4s.(2S).(6D).4p 5P*  3.0
500,103.5261,3.0,0,31 3d6.(3F2).4s.(2S).(4F).4p 5G*  3.0
501,103.563,5.0,0,34 3d6.(3H).4s.(2S).(2H).4p 3G*  5.0
502,103.685,2.0,0,44 3d6.(3H).4s.(2S).(4H).4p 5G*  2.0
503,103.6988,3.0,0,22 3d6.(5D).4s.(2S).(4D).4p 5P*  3.0
504,103.7067,7.0,0,51 3d6.(3H).4s.(2S).(2H).4p 3I*  7.0
505,103.7119,6.0,0,52 3d6.(3H).4s.(2S).(2H).4p 3I*  6.0
506,103.7622,4.0,0,30 3d6.(3H).4s.(2S).(2H).4p 3G*  4.0
507,103.8379,5.0,0,56 3d6.(3H).4s.(2S).(2H).4p 3I*  5.0
508,103.8639,3.0,0,26 3d6.(3H).4s.(2S).(2H).4p 3G*  3.0
509,103.89,2.0,0,26 3d6.(3F2).4s.(2S).(4F).4p 5D*  2.0
510,104.2166,2.0,0,34 3d6.(5D).4s.(2S).(4D).4p 5P*  2.0
511,104.2605,1.0,0,30 3d6.(3F2).4s.(2S).(4F).4p 5D*  1.0
512,104.2921,3.0,0,20 3d6.(3P2).4s.(2S).(2P).4p 3D*  3.0
513,104.401,2.0,0,10 3d6.(3P2).4s.(2S).(2P).4p 3D*  2.0
514,104.4336,0.0,0,32 3d6.(3F2).4s.(2S).(4F).4p 5D*  0.0
515,104.472,6.0,0,83 3d6.(3G).4s.(2S).(4G).4p 5G*  6.0
516,104.6078,1.0,0,42 3d6.(5D).4s.(2S).(4D).4p 5P*  1.0
517,104.6839,5.0,0,74 3d6.(3G).4s.(2S).(4G).4p 5G*  5.0
518,104.7085,2.0,0,81 3d6.(3G).4s.(2S).(4G).4p 5G*  2.0
519,104.8184,4.0,0,80 3d6.(3G).4s.(2S).(4G).4p 5G*  4.0
520,104.8269,3.0,0,81 3d6.(3G).4s.(2S).(4G).4p 5G*  3.0
521,104.8866,1.0,0,19 3d6.(3P2).4s.(2S).(2P).4p 3D*  1.0
522,104.9229,1.0,0,65 3d7.(2D1).4p 1P*  1.0
523,105.3273,5.0,0,59 3d6.(3G).4s.(2S).(4G).4p 5F*  5.0
524,105.3361,3.0,0,75 3d7.(2D1).4p 1F*  3.0
525,105.3641,4.0,0,37 3d6.(3G).4s.(2S).(4G).4p 5H*  4.0
526,105.3981,7.0,0,78 3d6.(3G).4s.(2S).(4G).4p 5H*  7.0
527,105.4219,6.0,0,78 3d6.(3G).4s.(2S).(4G).4p 5H*  6.0
528,105.4377,3.0,0,70 3d6.(3G).4s.(2S).(4G).4p 5H*  3.0
529,105.4593,5.0,0,73 3d6.(3G).4s.(2S).(4G).4p 5H*  5.0
530,105.5449,4.0,0,33 3d6.(3G).4s.(2S).(4G).4p 5H*  4.0
531,105.845,4.0,0,38 3d6.(3G).4s.(2S).(4G).4p 5F*  4.0
532,105.9732,3.0,0,56 3d6.(3G).4s.(2S).(4G).4p 5F*  3.0
533,106.1576,2.0,0,40 3d6.(3G).4s.(2S).(4G).4p 5F*  2.0
534,106.1725,6.0,0,78 3d6.(3H).4s.(2S).(2H).4p 1I*  6.0
535,106.303,1.0,0,43 3d7.(2D1).4p 3D*  1.0
536,106.3141,2.0,0,18 3d6.(3G).4s.(2S).(4G).4p 5F*  2.0
537,106.3354,1.0,0,30 3d7.(2D1).4p 3D*  1.0
538,106.3726,4.0,0,32 3d6.(3H).4s.(2S).(2H).4p 3H*  4.0
539,106.4517,1.0,0,36 3d6.(3G).4s.(2S).(4G).4p 5F*  1.0
540,106.4621,2.0,0,66 3d7.(2D1).4p 3D*  2.0
541,106.4673,0.0,0,32 3d6.(3P2).4s.(2S).(2P).4p 3P*  0.0
542,106.4989,5.0,0,35 3d6.(3H).4s.(2S).(2H).4p 3H*  5.0
543,106.5488,3.0,0,25 3d6.(3F2).4s.(2S).(2F).4p 3F*  3.0
544,106.6648,2.0,0,28 3d6.(3F2).4s.(2S).(2F).4p 3F*  2.0
545,106.7338,6.0,0,37 3d6.(3H).4s.(2S).(2H).4p 3H*  6.0
546,106.8443,4.0,0,20 3d6.(3F2).4s.(2S).(2F).4p 3F*  4.0
547,106.8914,5.0,0,41 3d6.(3F2).4s.(2S).(2F).4p 3G*  5.0
548,106.9243,3.0,0,71 3d7.(2D1).4p 3D*  3.0
549,106.9323,4.0,0,33 3d6.(3F2).4s.(2S).(2F).4p 3G*  4.0
550,106.9731,3.0,0,40 3d6.(3F2).4s.(2S).(2F).4p 3G*  3.0
551,106.982,2.0,0,63 3d7.(2D1).4p 1D*  2.0
552,107.4064,2.0,0,25 3d6.(3P2).4s.(2S).(2P).4p 3P*  2.0
553,107.5322,1.0,0,29 3d6.(3P2).4s.(2S).(2P).4p 3S*  1.0
554,108.7158,3.0,0,33 3d6.(3F2).4s.(2S).(2F).4p 1F*  3.0
555,109.2418,3.0,0,31 3d6.(3F2).4s.(2S).(2F).4p 3D*  3.0
556,109.3604,2.0,0,41 3d6.(3F2).4s.(2S).(2F).4p 3D*  2.0
557,109.5073,1.0,0,44 3d6.(3F2).4s.(2S).(2F).4p 3D*  1.0
558,109.5998,2.0,0,97 3d7.(4P).5p 5S*  2.0
559,109.6081,4.0,0,61 3d6.(3F2).4s.(2S).(2F).4p 1G*  4.0
560,110.0957,5.0,0,23 3d6.(3G).4s.(2S).(2G).4p 3H*  5.0
561,110.1956,6.0,0,32 3d6.(3G).4s.(2S).(2G).4p 3H*  6.0
562,110.4516,5.0,0,47 3d6.(3H).4s.(2S).(2H).4p 1H*  5.0
563,110.5919,4.0,0,29 3d6.(3G).4s.(2S).(2G).4p 3H*  4.0
564,110.8076,4.0,0,38 3d6.(3G).4s.(2S).(2G).4p 3F*  4.0
565,110.875,3.0,0,37 3d6.(3G).4s.(2S).(2G).4p 3F*  3.0
566,110.8876,1.0,0,55 3d6.(3P2).4s.(2S).(2P).4p 1P*  1.0
567,110.9196,3.0,0,59 3d7.(4P).5p 5D*  3.0
568,110.9201,2.0,0,38 3d6.(3G).4s.(2S).(2G).4p 3F*  2.0
569,110.9266,4.0,0,95 3d7.(4P).5p 5D*  4.0
570,111.0401,2.0,0,66 3d7.(4P).5p 5D*  2.0
571,111.0572,0.0,0,64 3d6.(3P2).4s.(2S).(2P).4p 1S*  0.0
572,111.1338,3.0,0,35 3d6.(3D).4s.(2S).(4D).4p 5P*  3.0
573,111.1829,1.0,0,59 3d7.(4P).5p 5D*  1.0
574,111.3327,2.0,0,37 3d6.(3D).4s.(2S).(4D).4p 5P*  2.0
575,111.3762,0.0,0,91 3d7.(4P).5p 5D*  0.0
576,111.4413,1.0,0,30 3d7.(4P).5p 5P*  1.0
577,111.6697,1.0,0,84 3d7.(4P).5p 3S*  1.0
578,111.7192,3.0,0,90 3d7.(4P).5p 3D*  3.0
579,111.8866,2.0,0,80 3d7.(4P).5p 3D*  2.0
580,111.9274,5.0,0,47 3d6.(3G).4s.(2S).(2G).4p 3G*  5.0
581,112.0902,4.0,0,47 3d6.(3G).4s.(2S).(2G).4p 3G*  4.0
582,112.1112,1.0,0,85 3d7.(4P).5p 3D*  1.0
583,112.1352,3.0,0,47 3d6.(3G).4s.(2S).(2G).4p 3G*  3.0
584,112.3103,1.0,0,73 3d6.(3D).4s.(2S).(4D).4p 5F*  1.0
585,112.3292,2.0,0,81 3d7.(4P).5p 3P*  2.0
586,112.3737,2.0,0,71 3d6.(3D).4s.(2S).(4D).4p 5F*  2.0
587,112.4197,6.0,0,99 3d6.(1I).4s.(2S).(2I).4p 3K*  6.0
588,112.4815,3.0,0,73 3d6.(3D).4s.(2S).(4D).4p 5F*  3.0
589,112.5022,2.0,0,62 3d6.(3F2).4s.(2S).(2F).4p 1D*  2.0
590,112.6084,0.0,0,89 3d7.(4P).5p 3P*  0.0
591,112.6254,4.0,0,77 3d6.(3D).4s.(2S).(4D).4p 5F*  4.0
592,112.6898,1.0,0,85 3d7.(4P).5p 3P*  1.0
593,112.6917,7.0,0,99 3d6.(1I).4s.(2S).(2I).4p 3K*  7.0
594,112.7142,5.0,0,51 3d7.(2G).5p 3H*  5.0
595,112.7381,6.0,0,85 3d7.(2G).5p 3H*  6.0
596,112.7518,0.0,0,78 3d6.(3D).4s.(2S).(4D).4p 5D*  0.0
597,112.7847,1.0,0,79 3d6.(3D).4s.(2S).(4D).4p 5D*  1.0
598,112.846,4.0,0,80 3d7.(2G).5p 3F*  4.0
599,112.8481,5.0,0,81 3d6.(3D).4s.(2S).(4D).4p 5F*  5.0
600,112.8537,2.0,0,77 3d6.(3D).4s.(2S).(4D).4p 5D*  2.0
601,112.9011,3.0,0,54 3d6.(3D).4s.(2S).(4D).4p 5D*  3.0
602,113.0373,8.0,0,100 3d6.(1I).4s.(2S).(2I).4p 3K*  8.0
603,113.061,5.0,0,66 3d7.(2G).5p 3G*  5.0
604,113.1037,3.0,0,30 3d6.(3D).4s.(2S).(4D).4p 5P*  3.0
605,113.1046,4.0,0,79 3d6.(3D).4s.(2S).(4D).4p 5D*  4.0
606,113.1646,4.0,0,47 3d7.(2G).5p 3H*  4.0
607,113.2117,3.0,0,73 3d7.(2G).5p 3F*  3.0
608,113.2858,4.0,0,37 3d7.(2G).5p 3G*  4.0
609,113.2891,2.0,0,42 3d7.(4P).5p 5P*  2.0
610,113.3189,5.0,0,32 3d6.(3G).4s.(2S).(2G).4p 1H*  5.0
611,113.3833,1.0,0,45 3d6.(3D).4s.(2S).(4D).4p 5P*  1.0
612,113.5801,5.0,0,50 3d7.(2G).5p 1H*  5.0
613,113.7427,2.0,0,95 3d7.(2G).5p 3F*  2.0
614,113.7492,3.0,0,79 3d7.(2G).5p 3G*  3.0
615,113.9571,4.0,0,34 3d7.(2G).5p 3H*  4.0
616,113.9972,6.0,0,36 3d6.(1G2).4s.(2S).(2G).4p 3H*  6.0
617,114.0623,3.0,0,66 3d7.(2G).5p 1F*  3.0
618,114.0711,4.0,0,55 3d7.(2G).5p 1G*  4.0
619,114.1644,5.0,0,24 3d7.(2G).5p 3H*  5.0
620,114.6595,3.0,0,43 3d6.(1G2).4s.(2S).(2G).4p 3G*  3.0
621,114.7699,4.0,0,52 3d6.(1G2).4s.(2S).(2G).4p 3G*  4.0
622,114.7863,5.0,0,53 3d6.(1G2).4s.(2S).(2G).4p 3G*  5.0
623,115.1445,4.0,0,38 3d6.(1G2).4s.(2S).(2G).4p 3F*  4.0
624,115.4233,2.0,0,40 3d6.(3D).4s.(2S).(2D).4p 3P*  2.0
625,115.4417,3.0,0,37 3d6.(1G2).4s.(2S).(2G).4p 3F*  3.0
626,115.5806,0.0,0,29 3d6.(3D).4s.(2S).(2D).4p 3P*  0.0
627,115.5853,1.0,0,32 3d6.(3D).4s.(2S).(2D).4p 3P*  1.0
628,115.6236,2.0,0,36 3d6.(1G2).4s.(2S).(2G).4p 3F*  2.0
629,115.8074,3.0,0,38 3d6.(3G).4s.(2S).(2G).4p 1F*  3.0
630,115.8583,6.0,0,42 3d6.(1I).4s.(2S).(2I).4p 3H*  6.0
631,115.8859,5.0,0,54 3d6.(1I).4s.(2S).(2I).4p 3H*  5.0
632,115.8868,4.0,0,40 3d6.(1I).4s.(2S).(2I).4p 3H*  4.0
633,116.3224,4.0,0,41 3d6.(3G).4s.(2S).(2G).4p 1G*  4.0
634,116.4486,2.0,0,54 3d7.(2P).5p 3P*  2.0
635,116.463,1.0,0,52 3d7.(2P).5p 3P*  1.0
636,116.501,0.0,0,55 3d7.(2P).5p 3P*  0.0
637,116.6744,3.0,0,82 3d7.(2P).5p 3D*  3.0
638,116.724,7.0,0,96 3d6.(1I).4s.(2S).(2I).4p 3I*  7.0
639,116.7301,5.0,0,92 3d6.(1I).4s.(2S).(2I).4p 3I*  5.0
640,116.7422,6.0,0,93 3d6.(1I).4s.(2S).(2I).4p 3I*  6.0
641,116.8011,2.0,0,33 3d7.(2P).5p 1D*  2.0
642,116.8412,1.0,0,52 3d6.(3D).4s.(2S).(2D).4p 3D*  1.0
643,117.0157,2.0,0,53 3d6.(3D).4s.(2S).(2D).4p 3D*  2.0
644,117.1142,1.0,0,32 3d7.(2P).5p 3S*  1.0
645,117.2021,3.0,0,52 3d6.(3D).4s.(2S).(2D).4p 3D*  3.0
646,117.4388,1.0,0,52 3d7.(2P).5p 3D*  1.0
647,117.5263,2.0,0,44 3d7.(2P).5p 3D*  2.0
648,117.531,0.0,0,76 3d7.(2P).5p 1S*  0.0
649,117.8924,1.0,0,54 3d7.(2P).5p 1P*  1.0
650,117.9795,2.0,0,35 3d6.(1S2).4s.(2S).(2S).4p 3P*  2.0
651,118.033,4.0,0,42 3d6.(3D).4s.(2S).(2D).4p 3F*  4.0
652,118.1905,3.0,0,38 3d6.(3D).4s.(2S).(2D).4p 3F*  3.0
653,118.2995,2.0,0,39 3d6.(3D).4s.(2S).(2D).4p 3F*  2.0
654,118.3746,1.0,0,26 3d6.(1S2).4s.(2S).(2S).4p 3P*  1.0
655,118.4584,5.0,0,95 3d7.(2H).5p 3G*  5.0
656,118.5983,6.0,0,54 3d7.(2H).5p 3I*  6.0
657,118.6263,3.0,0,68 3d7.(2D2).5p 3D*  3.0
658,118.6638,7.0,0,94 3d7.(2H).5p 3I*  7.0
659,118.7117,0.0,0,34 3d6.(1S2).4s.(2S).(2S).4p 3P*  0.0
660,118.84,1.0,0,64 3d6.(3D).4s.(2S).(2D).4p 1P*  1.0
661,118.8429,4.0,0,87 3d7.(2H).5p 3G*  4.0
662,118.8518,2.0,0,29 3d7.(2D2).5p 3D*  2.0
663,119.1013,4.0,0,75 3d7.(2D2).5p 3F*  4.0
664,119.1014,6.0,0,88 3d7.(2H).5p 3H*  6.0
665,119.1124,2.0,0,41 3d7.(2D2).5p 3P*  2.0
666,119.1533,3.0,0,32 3d7.(2D2).5p 1F*  3.0
667,119.1869,5.0,0,84 3d7.(2H).5p 3I*  5.0
668,119.3027,3.0,0,83 3d7.(2H).5p 3G*  3.0
669,119.3895,5.0,0,72 3d7.(2H).5p 3H*  5.0
670,119.432,6.0,0,55 3d7.(2H).5p 1I*  6.0
671,119.4651,1.0,0,35 3d7.(2D2).5p 3D*  1.0
672,119.733,4.0,0,74 3d7.(2H).5p 3H*  4.0
673,119.9284,2.0,0,30 3d7.(2D2).5p 1D*  2.0
674,120.0382,4.0,0,77 3d7.(2H).5p 1G*  4.0
675,120.1164,1.0,0,30 3d7.(2D2).5p 3P*  1.0
676,120.128,2.0,0,47 3d7.(2D2).5p 3F*  2.0
677,120.1682,3.0,0,71 3d6.(3D).4s.(2S).(2D).4p 1F*  3.0
678,120.3505,0.0,0,60 3d7.(2D2).5p 3P*  0.0
679,120.4057,3.0,0,39 3d7.(2D2).5p 1F*  3.0
680,120.6245,5.0,0,89 3d7.(2H).5p 1H*  5.0
681,120.745,2.0,0,47 3d6.(3D).4s.(2S).(2D).4p 1D*  2.0
682,121.0504,1.0,0,62 3d7.(2D2).5p 1P*  1.0
683,121.3194,2.0,0,53 3d6.(1D2).4s.(2S).(2D).4p 3F*  2.0
684,121.5295,3.0,0,48 3d6.(1D2).4s.(2S).(2D).4p 3F*  3.0
685,121.9479,4.0,0,57 3d6.(1D2).4s.(2S).(2D).4p 3F*  4.0
686,122.1792,1.0,0,33 3d6.(1D2).4s.(2S).(2D).4p 3D*  1.0
687,122.2308,0.0,0,46 3d6.(1D2).4s.(2S).(2D).4p 3P*  0.0
688,122.25,2.0,0,46 3d6.(1D2).4s.(2S).(2D).4p 3D*  2.0
689,122.3062,3.0,0,50 3d6.(1D2).4s.(2S).(2D).4p 3D*  3.0
690,122.4818,1.0,0,33 3d6.(1D2).4s.(2S).(2D).4p 3D*  1.0
691,122.5296,7.0,0,57 3d6.(3H).4s.(2S).(4H).4p 3I*  7.0
692,122.7942,6.0,0,57 3d6.(3H).4s.(2S).(4H).4p 3I*  6.0
693,122.8156,2.0,0,26 3d6.(1D2).4s.(2S).(2D).4p 3P*  2.0
694,122.978,5.0,0,57 3d6.(3H).4s.(2S).(4H).4p 3I*  5.0
695,123.7997,3.0,0,29 3d6.(3P2).4s.(2S).(4P).4p 3D*  3.0
696,124.1486,5.0,0,30 3d6.(3H).4s.(2S).(4H).4p 3G*  5.0
697,124.3196,4.0,0,25 3d6.(3H).4s.(2S).(4H).4p 3G*  4.0
698,124.6019,3.0,0,26 3d6.(3H).4s.(2S).(4H).4p 3G*  3.0
699,124.7061,2.0,0,27 3d6.(3P2).4s.(2S).(4P).4p 3D*  2.0
700,125.0242,1.0,0,31 3d6.(3P2).4s.(2S).(4P).4p 3S*  1.0
701,125.5666,6.0,0,55 3d6.(3H).4s.(2S).(4H).4p 3H*  6.0
702,125.6338,1.0,0,27 3d6.(3P2).4s.(2S).(4P).4p 3D*  1.0
703,125.7222,5.0,0,41 3d6.(3H).4s.(2S).(4H).4p 3H*  5.0
704,125.7854,4.0,0,33 3d6.(3H).4s.(2S).(4H).4p 3H*  4.0
705,126.0521,5.0,0,26 3d6.(3F2).4s.(2S).(4F).4p 3G*  5.0
706,126.1792,4.0,0,25 3d6.(3F2).4s.(2S).(4F).4p 3F*  4.0
707,126.1823,3.0,0,66 3d6.(1F).4s.(2S).(2F).4p 3G*  3.0
708,126.5143,4.0,0,20 3d6.(1F).4s.(2S).(2F).4p 3G*  4.0
709,126.5904,2.0,0,30 3d6.(3P2).4s.(2S).(4P).4p 3P*  2.0
710,126.6321,3.0,0,25 3d6.(3F2).4s.(2S).(4F).4p 3F*  3.0
711,126.7828,4.0,0,40 3d6.(1F).4s.(2S).(2F).4p 3G*  4.0
712,126.8433,5.0,0,70 3d6.(1F).4s.(2S).(2F).4p 3G*  5.0
713,126.9374,3.0,0,17 3d6.(3H).4s.(2S).(4H).4p 3G*  3.0
714,126.9545,2.0,0,45 3d6.(3F2).4s.(2S).(4F).4p 3F*  2.0
715,127.4643,3.0,0,33 3d6.(3F2).4s.(2S).(4F).4p 3D*  3.0
716,127.5098,1.0,0,26 3d6.(3P2).4s.(2S).(4P).4p 3P*  1.0
717,127.6084,0.0,0,38 3d6.(3P2).4s.(2S).(4P).4p 3P*  0.0
718,127.7412,2.0,0,32 3d6.(3F2).4s.(2S).(4F).4p 3D*  2.0
719,127.9324,1.0,0,29 3d6.(3F2).4s.(2S).(4F).4p 3D*  1.0
720,128.5485,6.0,0,50 3d6.(3G).4s.(2S).(4G).4p 3H*  6.0
721,128.5677,3.0,0,34 3d6.(1F).4s.(2S).(2F).4p 3D*  3.0
722,128.6014,0.0,0,37 3d6.(3P1).4s.(2S).(4P).4p 5D*  0.0
723,128.6632,1.0,0,36 3d6.(3F1).4s.(2S).(4F).4p 5D*  1.0
724,128.7213,2.0,0,27 3d6.(3F1).4s.(2S).(4F).4p 5D*  2.0
725,129.1365,5.0,0,48 3d6.(3G).4s.(2S).(4G).4p 3H*  5.0
726,129.1692,3.0,0,34 3d6.(3F1).4s.(2S).(4F).4p 5D*  3.0
727,129.1884,2.0,0,41 3d6.(1F).4s.(2S).(2F).4p 3D*  2.0
728,129.2042,4.0,0,47 3d6.(3F1).4s.(2S).(4F).4p 5D*  4.0
729,129.3293,1.0,0,54 3d6.(1F).4s.(2S).(2F).4p 3D*  1.0
730,129.3874,4.0,0,36 3d6.(3G).4s.(2S).(4G).4p 3H*  4.0
731,129.6058,4.0,0,28 3d6.(3G).4s.(2S).(4G).4p 3F*  4.0
732,129.8714,3.0,0,23 3d6.(3G).4s.(2S).(4G).4p 3F*  3.0
733,129.9923,5.0,0,40 3d6.(3G).4s.(2S).(4G).4p 3G*  5.0
734,130.1631,2.0,0,37 3d6.(3G).4s.(2S).(4G).4p 3F*  2.0
735,130.2816,4.0,0,30 3d6.(3G).4s.(2S).(4G).4p 3G*  4.0
736,130.3114,3.0,0,23 3d6.(3G).4s.(2S).(4G).4p 3G*  3.0
737,130.9346,4.0,0,86 3d6.(1F).4s.(2S).(2F).4p 3F*  4.0
738,130.985,3.0,0,82 3d6.(1F).4s.(2S).(2F).4p 3F*  3.0
739,130.9941,2.0,0,79 3d6.(1F).4s.(2S).(2F).4p 3F*  2.0
740,132.8135,2.0,0,68 3d7.(2F).5p 1D*  2.0
741,132.9851,2.0,0,69 3d6.(3F1).4s.(2S).(4F).4p 5G*  2.0
742,133.0832,1.0,0,88 3d7.(2F).5p 3D*  1.0
743,133.1096,3.0,0,65 3d6.(3F1).4s.(2S).(4F).4p 5G*  3.0
744,133.1175,4.0,0,84 3d7.(2F).5p 1G*  4.0
745,133.1246,2.0,0,49 3d7.(2F).5p 3F*  2.0
