wn_obs,wn_obs_unc,I_obs,snr_obs
37.7257178,1.148630137e-05,1560.225645,73
37.7429291,7.5e-06,21430.81545,1165
37.7439589,3.225e-06,9922.748156,981
37.7439589,3.225e-06,9922.748156,981
37.7473855,8.892857143e-06,315.0049231,42
37.7556654,1.179310345e-05,250.2822018,29
37.7622177,1.896428571e-05,92.99966079,14
37.7638638,2.90625e-05,121.8259396,8
37.7698496,3.340909091e-05,100.7452466,11
37.7724659,5.590909091e-05,178.1437318,11
37.775725,3.69e-06,5555.730925,593
37.7817793,3.780821918e-06,509.0707767,73
37.7867991,9.6375e-05,39.35450695,4
37.799162,1.903571429e-05,759.4438657,42
37.8038802,4.864285714e-05,154.870851,7
37.8110113,1.978571429e-05,196.8791664,21
37.8142074,2.635714286e-05,30.04266024,7
37.8232247,8.636363636e-06,327.8604771,33
37.8261917,1.557692308e-05,255.3382175,26
37.8268815,2.3e-05,124.2869666,15
37.8519883,2.6625e-05,162.811198,16
37.8605277,8.8125e-05,94.87835836,4
37.8647322,2.502631579e-05,211.1544442,19
37.868819,0.000142125,59.29956419,4
37.8791587,4.281818182e-05,128.0720378,11
37.8806743,3.284210526e-05,287.8929088,19
37.880748,7e-05,162.811198,6
37.8848939,1.136538462e-05,185.4138746,26
37.8860937,5.266666667e-05,104.8566972,9
37.8913155,6.731707317e-06,273.8522547,41
37.8919671,3.471428571e-05,40.55299967,7
37.8985969,2.175e-05,135.9915085,16
37.9057716,4.920731707e-06,1066.978424,82
37.9196928,1.179310345e-05,209.0534324,29
37.9239904,1.0185e-05,6327.023928,218
37.9268947,7.258928571e-06,609.4681757,56
37.9268947,7.258928571e-06,609.4681757,56
37.9404774,4.95e-06,5232.190401,329
37.9409146,1.05e-05,154.870851,25
37.9494041,8.67e-05,56.40753908,5
37.9504056,3.7e-05,192.9807176,15
37.9702131,3.2e-05,245.326302,18
37.9748443,3.701298701e-06,519.3546683,77
37.9790419,8.43e-06,2900.346344,140
37.99396,2.77e-05,148.7983172,15
37.9941169,0.00011225,252.7975697,6
37.9944103,2.73e-06,927.5866108,109
38.0038216,3.321428571e-05,219.7717798,14
38.011833,1.35e-05,666.8643104,46
38.0119285,3.242307692e-05,318.1707651,13
38.0131206,7.435714286e-05,86.71237658,7
38.0154905,4.2e-05,34.90442957,6
38.0274795,1.369230769e-05,377.1291662,39
38.0285968,2.64e-06,2704.265074,176
38.0286512,1.27125e-05,597.399917,40
38.0293703,5.295e-06,2170.223754,213
38.0437009,3.416666667e-05,61.7195845,9
38.0456781,9.6e-06,11879.68619,541
38.0543904,2.415e-06,615.5934226,113
38.0555289,6.814285714e-05,80.04568914,7
38.058803,3.75e-06,736.998937,117
38.0676899,3.490909091e-05,91.15816393,11
38.072082,7.6e-05,148.7983172,6
38.0767143,2.7e-05,101.7577431,13
38.0868434,3.39e-06,2327.582659,360
38.0889856,5.357142857e-05,59.89552466,7
38.0898287,5.2875e-05,50.53190317,4
38.0944099,1.194230769e-05,183.5689857,26
38.0949481,1.771153846e-05,276.6045056,26
38.1020006,2.104285714e-05,540.5498936,35
38.106489,6.886363636e-06,302.6534426,44
38.1113427,5.014285714e-05,57.54702676,7
38.1176075,7.4e-05,58.70953361,6
38.1177017,0.000138,204.9139168,5
38.1212149,3e-06,2900.346344,422
38.1238365,1.375471698e-05,909.2191851,53
38.1259546,9e-05,21.17100017,2
38.1265989,4.17e-06,5391.534291,570
38.1285325,3.345e-06,1167.460259,219
38.1358577,2.935714286e-05,33.87287734,7
38.1422062,4.525e-05,94.87835836,6
38.1443846,4.98e-06,1484.132591,131
38.1563283,2.861538462e-05,106.9749228,13
38.1568293,1.265625e-05,380.9193673,32
38.1594533,3.165e-06,5840.579289,641
38.1671184,9.879310345e-06,729.665685,58
38.1726946,2.76e-06,2572.376559,329
38.1834694,2.385e-05,53.12267797,10
38.1877252,3.33e-06,1724.315903,242
38.1885503,1.005555556e-05,137.3582359,27
38.2022881,1.0375e-05,299.6420005,36
38.211096,2.160810811e-05,597.399917,37
38.217088,2.258333333e-05,164.4474677,18
38.2189129,4.554545455e-05,125.5360614,11
38.2211855,2.196428571e-05,97.7678041,14
38.2245947,3.821052632e-05,287.8929088,19
38.2276456,5.365979381e-06,1121.683527,97
38.2303596,3.09375e-05,42.63214515,8
38.2347284,4.3e-05,34.21329536,6
38.2372031,5.19e-05,28.29317014,5
38.2389655,9.81e-06,4687.174868,209
38.2422728,3.075e-06,882.3477268,125
38.2456728,3.165e-06,1944.160624,311
38.2515771,3.345e-06,4781.862061,489
38.2526981,1.494230769e-05,226.4647964,26
38.2534526,3.12e-05,43.93045681,5
38.2622466,4.33125e-05,144.4006919,8
38.2623594,6.54e-05,34.55713465,5
38.2660339,3.36e-06,1560.225645,319
38.2683993,4.666666667e-06,529.8463084,72
38.2725821,4.18e-06,519.3546683,75
38.2730638,2.882142857e-05,126.7977097,14
38.2762561,2.292857143e-05,290.7862706,21
38.2832811,0.0001145,87.58384041,6
38.2908811,3.315e-06,1167.460259,161
38.2915243,6.166666667e-06,540.5498936,63
38.2922292,2.045454545e-05,215.4200268,22
38.2984028,5.142857143e-05,53.65655971,7
38.2984786,2.179411765e-05,341.2406761,17
38.3026698,1.17e-05,308.7674275,35
38.3188358,1.336956522e-05,126.7977097,23
38.3241964,1.402941176e-05,82.48341285,17
38.3389076,5.49375e-05,73.15633762,8
38.3476812,2.19e-05,412.6449411,25
38.3494031,7.02e-05,34.21329536,5
38.3597432,2.505e-06,2496.351372,483
38.3629442,6.315e-06,4198.931349,233
38.3652111,2.614285714e-05,67.53188799,7
38.3656556,2.61e-06,10642.22851,1511
38.3710388,4.775e-05,37.06273712,6
38.3850715,1.592307692e-05,557.0120583,39
38.3912555,7.469387755e-06,384.7476605,49
38.3912555,7.469387755e-06,384.7476605,49
38.4037028,3.135e-06,1469.365235,220
38.4061527,0.0001114285714,121.8259396,7
38.4118764,8.671875e-06,174.6162694,32
38.4355752,1.90875e-05,660.2289096,40
38.4375955,0.0001077,148.7983172,5
38.4397242,0.0001401,174.6162694,5
38.4425826,4.55e-05,76.14186359,9
38.4467265,5.507142857e-05,54.74047392,7
38.4550584,2.196428571e-05,90.25113499,14
38.4618758,9.272727273e-06,358.7364085,44
38.4883772,2.15625e-05,104.8566972,16
38.4892736,4.45e-05,33.20216923,6
38.5094674,5.592857143e-05,55.84628464,7
38.5101915,2.307692308e-05,80.85015164,13
38.5144858,2.353125e-05,123.0503006,16
38.5209424,2.73e-06,856.27044,159
38.5209424,2.73e-06,856.27044,159
38.5365944,4.328125e-06,864.876091,96
38.5455931,1.326923077e-05,185.4138746,26
38.5467216,7.25e-05,36.32886556,3
38.5476499,1.206666667e-05,653.6595321,45
38.5527651,1.117741935e-05,213.2765716,31
38.5556094,1.87826087e-05,276.6045056,23
38.5570665,2.27e-05,102.7804153,15
38.5603684,1.226086957e-05,126.7977097,23
38.5626333,3.175e-05,59.29956419,6
38.5638262,3.7875e-05,31.5829291,4
38.5733712,3.315e-06,3237.592904,502
38.5789098,1.997368421e-05,151.8042224,19
38.5896971,1.0515e-05,7574.822706,386
38.5939791,4.225e-05,30.64954203,6
38.5985605,1.239705882e-05,290.7862706,34
38.5996346,1.701923077e-05,238.0758436,26
38.6148253,3.075e-06,1144.343017,271
38.6354212,5.145e-06,2085.128103,289
38.6399703,3.375e-06,23449.04705,3101
38.6421552,2.445e-06,3542.490803,565
38.6454816,3.555e-06,2127.250464,229
38.668116,6.36e-06,1776.82911,155
38.6687535,3.405e-05,69.58850971,10
38.6705877,3.57e-06,1329.536741,141
38.6750021,4.77e-05,61.10547432,5
38.676951,3.825e-05,52.59410844,8
38.6978487,3.583333333e-05,60.49747464,9
38.700585,8.235e-06,14509.88125,708
38.7020869,7.621621622e-06,839.3151691,74
38.7084364,3.177272727e-05,79.24923118,11
38.7145048,5.37e-06,24651.30535,2050
38.7206768,6.36e-05,30.64954203,5
38.7295879,1.437272727e-05,2170.223754,55
38.7298806,1.263829787e-05,557.0120583,47
38.7355231,3.27e-06,4115.786957,667
38.7378338,5.914285714e-05,61.7195845,7
38.7431895,7.185e-06,57675.34763,3790
38.744296,0.0001097142857,263.1143934,7
38.7534988,1.089705882e-05,634.341003,34
38.7642467,4.75e-06,348.1341749,66
38.782204,1.92e-05,88.46406259,15
38.7849098,2.240625e-05,110.2327638,16
38.786435,5.822727273e-05,147.3177592,11
38.7951807,6.993506494e-06,814.5096866,77
38.8030191,1.44e-05,113.5898208,20
38.8048912,4.978723404e-06,873.5682301,94
38.8097384,6.358208955e-06,392.5200586,67
38.8122757,5.115e-06,2214.065162,231
38.8164647,4.005e-06,3542.490803,662
38.8254025,6e-06,4034.288935,256
38.832223,9.090909091e-06,653.6595321,66
38.8331237,4.035e-06,17900.52192,2359
38.8331237,4.035e-06,17900.52192,2359
38.835431,5.1e-05,119.4136442,7
38.8354996,1.884375e-05,92.07430866,16
38.8453786,3.795e-06,15253.81872,2419
38.8453786,3.795e-06,15253.81872,2419
38.8460198,3.35e-05,130.6592444,9
38.8460797,2.434615385e-05,80.04568914,13
38.8468476,1.7475e-05,137.3582359,20
38.8475184,2.955e-06,1499.048361,270
38.8650124,4.755e-06,1383.796123,153
38.8872191,1.665e-05,130.6592444,20
38.8926217,2.111538462e-05,167.7695067,13
38.8990459,7.25e-05,34.21329536,3
38.9027341,4.993150685e-06,509.0707767,73
38.9117844,5.121428571e-05,50.53190317,7
38.9331111,2.95e-05,164.4474677,18
38.9390551,4.35e-06,14655.70797,1833
38.9467922,5.0625e-05,60.49747464,8
38.9523876,7.71e-05,35.96739726,5
38.9536905,8.475e-05,59.29956419,4
38.9596844,1.99e-05,77.68001106,15
38.9596844,1.99e-05,77.68001106,15
38.9606737,0.0001005,47.58921245,5
38.9690357,3.924242424e-06,1025.141641,99
38.9812147,1.263636364e-05,231.0396686,33
38.9826705,2.682352941e-05,148.7983172,17
38.9835385,4.371428571e-05,99.74282455,7
38.9893477,2.94e-06,19981.95995,3409
39.004266,3.196875e-05,156.4273188,16
39.0183976,5.25e-06,11879.68619,1267
39.0183976,5.25e-06,11879.68619,1267
39.0189765,6.592105263e-06,451.5053887,38
39.0312453,1.359375e-05,217.585024,32
39.0380593,1.517647059e-05,83.31237488,17
39.0380593,1.517647059e-05,83.31237488,17
39.0503193,3.12e-06,31971.01929,4119
39.0570021,1.330434783e-05,131.9723816,23
39.0598634,7.02e-06,10749.18467,772
39.0612989,0.0001605,23.87010854,3
39.0653857,7.44e-05,32.22092639,5
39.0684548,9.724137931e-06,597.399917,58
39.0898623,1.539473684e-05,327.8604771,38
39.0913278,7.02e-06,2085.128103,114
39.0913278,7.02e-06,2085.128103,114
39.0935661,3.71e-05,162.811198,15
39.0963903,9.021428571e-05,86.71237658,7
39.0999035,2.505e-06,839.3151691,176
39.1000111,3.03e-06,12741.06055,899
39.1002691,3.735e-06,2572.376559,352
39.1260606,5.28e-06,3205.378326,346
39.1260606,5.28e-06,3205.378326,346
39.143462,4.875e-06,348.1341749,72
39.1513378,3.463043478e-05,331.1555196,23
39.1526626,8.385e-06,3173.484289,208
39.1577526,5.82e-06,3336.192257,322
39.1608562,7.744897959e-06,351.6329715,49
39.1609348,6.24e-05,71.70776488,5
39.1664779,5.1e-05,22.03496426,5
39.1671875,2.55e-06,1529.331127,248
39.1777553,1.695652174e-05,166.1001822,23
39.1787681,1.27826087e-05,128.0720378,23
39.1837917,5.325e-05,62.96638261,8
39.1849775,8.0625e-06,211.1544442,40
39.1956097,3.03e-06,438.1614174,109
39.2008039,4.821428571e-05,45.26830794,7
39.2072297,5.76e-05,68.89610242,5
39.2081157,2.97e-06,579.7441108,149
39.2081157,2.97e-06,579.7441108,149
39.2128373,8.58e-05,101.7577431,5
39.2147299,3.285e-06,12488.77067,2188
39.2211729,1.4475e-05,102.7804153,20
39.2294755,4.455e-06,5232.190401,714
39.2316901,3.33e-06,798.3813341,140
39.2330536,5.175e-05,14.19167549,4
39.2346921,8.22e-05,35.60952562,5
39.2360395,6.275e-05,38.96293302,6
39.241,7.066666667e-06,268.4296366,45
39.2443565,3.06e-05,58.12537394,10
39.2541235,4.995e-06,43156.36163,3567
39.2553301,5.5e-05,209.0534324,9
39.2559069,6.735849057e-06,351.6329715,53
39.2559601,1.85e-05,380.9193673,21
39.2580606,6.425e-05,40.96055404,6
39.2581375,3.611538462e-05,276.6045056,13
39.2630434,1.27e-05,551.4697056,45
39.2671953,3.3e-05,49.53132424,9
39.2699108,4.184210526e-06,918.3569798,95
39.2709965,0.000146,58.70953361,3
39.2803105,8.339285714e-06,1544.70115,84
39.2830329,4.275e-06,3141.907603,424
39.285818,7.184210526e-06,479.4248608,38
39.2874064,5.35e-05,35.60952562,6
39.2880095,5.34e-06,1383.796123,108
39.2924468,6.195e-06,18818.30125,1971
39.2936797,1.93125e-05,228.7407954,16
39.3076223,5.454545455e-05,117.0491154,11
39.3084398,0.00017925,49.03848928,4
39.3136945,3.5e-05,25.0939039,6
39.328015,4.95e-06,13802.22604,1345
39.3348764,1.660714286e-05,242.8852744,28
39.3405263,6.878571429e-05,58.12537394,7
39.3486051,4.32e-06,17371.48157,1701
39.3498095,7.68e-05,86.71237658,5
39.3603131,4.10625e-05,47.58921245,8
39.3785656,6.35e-05,43.06059528,6
39.3839345,3e-06,3369.721536,694
39.3891542,3.21e-05,58.70953361,10
39.397808,3.135e-06,1342.898797,194
39.397808,3.135e-06,1342.898797,194
39.4125181,3.87e-06,11413.87707,1795
39.4137312,0.0001557,75.38424934,5
39.4201032,1.070689655e-05,408.5390653,29
39.4208614,5.43e-06,22529.59681,2902
39.4235799,2.073529412e-05,111.3406115,17
39.4238584,6.964285714e-05,147.3177592,7
39.426757,2.8125e-05,74.63417347,12
39.4302591,7.5e-06,891.2154588,86
39.4319643,4.671428571e-05,104.8566972,7
39.4382793,4.05e-05,71.70776488,10
39.4404113,4.633928571e-06,653.6595321,56
39.4524499,4.95e-05,34.55713465,6
39.4536899,5.64e-06,9533.671675,751
39.4545432,4.32e-06,14803.00028,1441
39.4553252,4.275e-05,28.57751118,6
39.4557677,7.74e-05,88.46406259,5
39.4637851,1.978571429e-05,157.9994295,21
39.4685491,1.980882353e-05,420.9809016,34
39.4798558,3.3e-06,6390.611566,1201
39.4877971,3.855e-06,1191.0445,170
39.4926196,2.61e-06,621.7802293,137
39.4979867,1.932e-05,213.2765716,25
39.5052482,5.7e-06,4781.862061,526
39.5096611,9.3e-06,268.4296366,40
39.5117082,3.78e-06,7574.822706,1230
39.5117082,3.78e-06,7574.822706,1230
39.5125649,4.965e-06,28355.7505,2390
39.529908,5.505e-06,21430.81545,2507
39.5344076,3.342857143e-05,75.38424934,7
39.5354427,7.5e-06,26704.44021,1833
39.5401702,8.833333333e-06,290.7862706,27
39.5415695,4.77e-06,5958.566797,524
39.5422003,2.465625e-05,104.8566972,16
39.5469657,1.275e-05,183.5689857,28
39.5520099,5.615625e-05,260.4963714,16
39.5684928,6.075e-06,392.5200586,60
39.5734601,5.765060241e-06,715.2173562,83
39.5754541,8.631147541e-06,751.8872829,61
39.5821641,8.914285714e-06,736.998937,70
39.5844392,1.35e-05,221.9805128,19
39.5857243,5.0625e-05,34.21329536,4
39.588967,7.45e-05,31.90033276,3
39.5907698,2.655e-06,4157.151294,711
39.5924628,6.51e-06,18080.42514,1379
39.5955225,5.9e-05,86.71237658,9
39.5971143,3.93e-06,1759.149375,194
39.5977854,6e-06,6992.442738,516
39.6224193,2.12e-05,83.31237488,15
39.6231854,2.373529412e-05,119.4136442,17
39.624116,3.12e-06,12998.44703,1822
39.624116,3.12e-06,12998.44703,1822
39.6312987,2.883333333e-05,100.7452466,9
39.6491258,5.265e-06,25402.04934,3013
39.6506163,7.10625e-05,84.14966811,8
39.6562673,7.366666667e-06,196.8791664,45
39.6576307,4.789285714e-05,221.9805128,14
39.6662995,5.275e-05,31.90033276,6
39.6697332,0.000129,84.14966811,6
39.6707642,5.37e-05,92.99966079,10
39.6733906,3.585e-06,12614.28489,1911
39.6865036,4.673076923e-06,200.8563692,52
39.6963207,4.628571429e-05,39.35450695,7
39.698074,1.488e-05,147.3177592,25
39.699275,1.2e-05,242.8852744,34
39.6993748,3.942857143e-05,334.4836778,14
39.7042221,3.345e-06,2731.44338,491
39.7052604,4.23e-06,9068.709069,1353
39.7109953,5.19e-06,2127.250464,177
39.7122787,9e-06,271.1273892,41
39.7123509,4.076470588e-05,514.187013,17
39.7185552,8.775e-05,52.59410844,6
39.7212019,6.841463415e-06,504.0054478,41
39.7249217,8.2125e-05,226.4647964,8
39.7297407,5.75e-05,34.21329536,6
39.740088,1.441666667e-05,198.8578249,18
39.748248,3.6375e-05,40.96055404,8
39.756694,2.025e-05,90.25113499,16
39.7599444,9.2625e-05,23.87010854,4
39.774391,5.225e-05,30.64954203,6
39.779201,3.96e-06,1484.132591,232
39.7805619,9.085714286e-06,161.1912095,35
39.7826267,7.53e-06,2148.629677,188
39.7889175,2.353846154e-05,69.58850971,13
39.7903965,2.874193548e-05,494.0254911,31
39.7907122,1.642307692e-05,1099.472725,39
39.7928338,3.525e-05,53.65655971,6
39.7959269,2.595e-06,3614.053844,649
39.8102465,3.165e-06,61241.79188,8759
39.8114796,4.430769231e-05,315.0049231,13
39.8125059,6.135e-06,20385.6223,2208
39.8151872,4.155172414e-06,311.8705817,87
39.8199379,4.02e-06,1514.114038,215
39.8274929,4.545e-06,1397.703496,132
39.8407325,3.06e-06,557.0120583,118
39.8487773,3.342857143e-05,30.34458394,7
39.8609902,3.315e-06,2192.034856,289
39.8655067,3.915e-06,2003.3691,317
39.8735402,2.25e-05,164.4474677,22
39.8774737,4.275e-05,245.326302,20
39.8782661,3.93e-06,7133.699431,1153
39.8817291,5.01e-05,49.03848928,5
39.8848203,5.94e-06,20385.6223,1940
39.8860699,9.21e-05,105.9105145,5
39.8862771,4.383333333e-05,59.29956419,9
39.8940179,3.55e-05,88.46406259,12
39.8962227,3.12e-06,900.172313,294
39.9064056,1.961538462e-05,202.8749993,26
39.9087663,5.67e-05,404.4740436,20
39.9157765,5.25e-06,12119.67174,1461
39.9253752,2.85e-05,260.4963714,23
39.9263448,2.942307692e-05,70.99427065,13
39.9361538,0.000108,64.23836771,6
39.950158,2.163461538e-05,255.3382175,26
39.9514961,3.909090909e-06,265.758727,66
39.9552104,1.078947368e-05,388.6144287,57
39.9586054,5.52e-05,61.7195845,5
39.9638258,1.696875e-05,70.28787581,16
39.9678129,8.414634146e-06,213.2765716,41
39.9780366,1.127777778e-05,135.9915085,27
39.9800034,8.452380952e-06,494.0254911,63
39.9816179,2.2e-05,138.738699,12
39.9955115,3.771428571e-05,82.48341285,7
39.9999256,1.572e-05,172.8788184,25
40.0068055,4.365e-06,21217.57529,2194
40.0080432,4.971428571e-05,99.74282455,7
40.0243022,7.11e-05,33.20216923,5
40.025941,6.27e-05,26.11796473,5
40.0274294,7.380952381e-06,640.716226,63
40.0282276,8.58e-06,3837.534391,205
40.040538,5.22e-06,9068.709069,1103
40.0446471,5.19e-06,1155.843845,129
40.0447477,9.39e-05,110.2327638,5
40.0482336,5.34e-05,21.17100017,5
40.0482787,4.2e-05,62.96638261,6
40.0592187,3.96e-06,2546.780995,406
40.0704674,3.975e-05,28.01165835,4
40.0723725,5.175e-06,1741.645556,207
40.0723725,5.175e-06,1741.645556,207
40.0729336,1.869230769e-05,54.74047392,13
40.0822516,6.15e-05,37.43521377,4
40.0852428,9.62195122e-06,984.9453016,82
40.0876481,2.080434783e-05,191.0605373,23
40.0908466,1.8525e-05,189.1594631,20
40.102973,3.575e-05,23.87010854,6
40.1139198,2.9e-05,70.28787581,12
40.1140136,5.16e-05,55.84628464,5
40.1160374,2.168181818e-05,105.9105145,11
40.1189844,8.0625e-05,19.34892334,4
40.1286337,4.745454545e-05,96.79500814,11
40.1305173,4.082142857e-05,159.5873401,14
40.1318482,1.869230769e-05,137.3582359,13
40.1421126,8.34e-06,6201.74048,347
40.1476621,5.209090909e-05,112.4595931,11
40.154736,1.3546875e-05,687.1733217,64
40.1584233,7.05e-05,43.49335141,6
40.1595085,1.575e-05,94.87835836,20
40.1605168,6.74025974e-06,647.1555211,77
40.1669377,2.284615385e-05,161.1912095,13
40.1733023,5.10989011e-06,680.3358429,91
40.1823098,3.93e-06,2043.83982,305
40.1857911,5.25e-05,30.34458394,6
40.190396,3.377777778e-05,545.9825003,27
40.1944694,5.535e-06,4829.920564,397
40.2001751,0.000127,19.15640829,3
40.2034821,0.000100125,26.91334472,4
40.204764,1.386585366e-05,315.0049231,41
40.2059927,4.095e-06,5500.450488,701
40.213924,7.285714286e-05,64.88396399,7
40.2165417,4.671428571e-05,36.32886556,7
40.2234888,9.170103093e-06,1640.220073,97
40.2253307,3.211764706e-05,153.3298702,17
40.2320329,3.045e-05,51.03974719,10
40.2392517,9.2e-06,429.4852598,45
40.251729,3.75e-06,9068.709069,1590
40.2573935,7.68e-05,29.44779551,5
40.2635548,2.838461538e-05,83.31237488,13
40.2754797,1.960714286e-05,162.811198,14
40.2839994,2.353846154e-05,68.21058469,13
40.2864542,1.115217391e-05,247.7918622,23
40.2867827,4.3875e-05,46.18276822,8
40.2888876,3.43125e-05,91.15816393,8
40.288963,1.233333333e-05,151.8042224,27
40.2965447,9.833333333e-06,305.6951502,27
40.3028344,2.775e-05,41.3722044,6
40.3128181,6e-05,62.33986659,8
40.3257913,4.575e-06,3994.147099,400
40.3257913,4.575e-06,3994.147099,400
40.3305494,4.29e-05,43.93045681,5
40.3313737,5.769230769e-06,597.399917,78
40.3313737,5.769230769e-06,597.399917,78
40.3374589,5.228571429e-05,41.78799192,7
40.3381424,2.82e-06,1849.342841,303
40.3397282,5.685e-06,5128.586109,413
40.3450282,3.583333333e-05,46.18276822,9
40.3491244,3.715384615e-05,104.8566972,13
40.3513766,3.78e-06,1411.750639,203
40.3542286,2.955e-06,6078.937811,953
40.3651117,4.575e-06,5337.887638,757
40.3668969,4.178571429e-05,91.15816393,7
40.3681285,2.244230769e-05,255.3382175,26
40.3682133,1.7671875e-05,751.8872829,32
40.3698192,5.85e-05,142.963891,12
40.370094,4.44e-05,44.37195519,5
40.3746263,3.06e-05,130.6592444,10
40.3821296,5.01e-05,22.48007987,5
40.3843191,2.121428571e-05,167.7695067,14
40.3868993,3.33e-06,3173.484289,563
40.3965786,3.039705882e-05,504.0054478,34
40.405805,5.94e-05,27.45701015,5
40.4081931,1.673076923e-05,121.8259396,13
40.4097137,2.685e-06,21.81572265,249
40.4166389,2.6e-05,101.7577431,15
40.4182033,6.565217391e-06,529.8463084,69
40.4257773,7.305e-06,1591.744273,139
40.4319155,7.725e-05,23.39746852,4
40.4348484,4.975e-05,30.957565,6
40.4370686,1.558928571e-05,202.8749993,28
40.4460953,1.112195122e-05,318.1707651,41
40.4462111,0.0002015,86.71237658,3
40.4550989,0.0001488,141.5413865,5
40.4691297,6.63e-06,21430.81545,2104
40.48109,0.0001459285714,124.2869666,7
40.4953075,2.95e-05,98.75037681,9
40.5115038,2.97e-06,3687.062554,748
40.5219624,8.67e-06,15561.96628,849
40.5297858,2.63e-05,101.7577431,15
40.5326471,6.633333333e-06,226.4647964,45
40.5355913,3.125e-05,77.68001106,12
40.5375245,5.55e-05,56.97443423,8
40.5538053,4.657894737e-05,235.7069593,19
40.5619739,3.39e-06,1342.898797,249
40.5645949,1.65625e-05,557.0120583,48
40.5688625,6.405e-06,6390.611566,576
40.5757567,3.69e-06,1849.342841,320
40.5775364,1.575e-05,153.3298702,24
40.5784471,3.69375e-05,58.12537394,8
40.5794091,3.345e-05,58.70953361,10
40.5858578,4.5e-05,39.35450695,7
40.5935176,3.690789474e-06,358.7364085,76
40.5976073,8.476744186e-06,260.4963714,43
40.6030898,1.332857143e-05,909.2191851,70
40.6066606,0.0001095,45.26830794,5
40.6122836,8.390625e-06,126.7977097,32
40.617032,6.932432432e-06,396.4649407,37
40.6248481,3.27e-06,3049.05023,583
40.6336141,3.333333333e-05,43.49335141,9
40.6347913,2.436363636e-05,377.1291662,33
40.6365848,1.741666667e-05,92.99966079,18
40.6388841,3.033333333e-05,97.7678041,9
40.6416675,3.625e-05,20.13852707,6
40.6471485,6.06e-06,3079.693684,240
40.6565747,6.128571429e-05,53.65655971,7
40.6677226,3.0875e-05,73.89156099,12
40.6720084,0.0001245,42.20795817,3
40.6771641,2.859375e-05,119.4136442,16
40.7003871,3.585e-06,8626.422958,1593
40.7134994,7.15625e-06,279.384417,48
40.7175489,4.207792208e-06,416.7920816,77
40.7184503,7.3125e-05,47.58921245,4
40.7188467,3.575e-05,22.48007987,6
40.7188467,3.575e-05,22.48007987,6
40.7197512,1.84e-05,167.7695067,15
40.7277877,7.95e-05,75.38424934,5
40.7331211,6.5e-06,540.5498936,45
40.7340203,7.602272727e-06,334.4836778,44
40.7358655,2.892857143e-05,94.87835836,14
40.739695,3.6e-05,117.0491154,14
40.74767,1.106666667e-05,308.7674275,45
40.7493657,0.000156,36.69396668,4
40.7495497,6.645e-05,265.758727,10
40.7530327,3.913636364e-05,82.48341285,11
40.7611245,3.776470588e-06,597.399917,85
40.7708865,7.77e-05,308.7674275,10
40.7748487,3.375e-05,202.8749993,20
40.7769405,5.4375e-05,55.29061478,8
40.7794056,5.785714286e-06,231.0396686,49
40.7833667,2.690625e-05,102.7804153,16
40.7987239,3.225e-05,36.69396668,8
40.8039345,4.05e-06,10123.20095,1154
40.8049974,0.000118875,87.58384041,4
40.8051398,3.48e-05,130.6592444,15
40.8172565,4.133333333e-05,53.65655971,9
40.8179607,4.995e-06,1303.210169,177
40.820796,4.242857143e-05,36.69396668,7
40.8256841,9.3e-05,35.60952562,5
40.8288321,8.467741935e-06,125.5360614,31
40.8304615,6.21e-05,58.70953361,5
40.8364972,4.307142857e-05,40.55299967,7
40.8402074,5.115e-06,12614.28489,1115
40.8421207,3.6e-06,26704.44021,3466
40.8501325,2.114285714e-05,159.5873401,21
40.8593883,3.192857143e-05,24.84422533,7
40.8619538,0.0001006875,279.384417,8
40.8647887,5.4375e-05,55.29061478,8
40.8690942,3.315e-06,603.403876,109
40.8704115,5.55e-06,36047.22346,2993
40.8746846,3.694736842e-05,196.8791664,19
40.8814022,6.75e-06,141.5413865,38
40.8891827,6.9e-05,76.14186359,8
40.8985956,4.05e-05,26.11796473,6
40.9078716,9.69e-06,8371.47366,386
40.9104323,7.9125e-05,54.74047392,4
40.9115768,7.305e-06,1303.210169,118
40.9175328,0.0001365,84.14966811,4
40.9206251,3.760714286e-05,120.6137612,14
40.9207065,2.91e-05,489.1098652,20
40.9227118,5.042168675e-06,469.9316323,83
40.9272863,1.2165e-05,25657.34417,996
40.9297693,9.85e-05,30.957565,3
40.9396928,7.435714286e-05,58.12537394,7
40.9412599,4.085714286e-05,392.5200586,21
40.9424915,1.121830986e-05,2350.975244,71
40.9426906,4.98e-05,519.3546683,25
40.9446419,3.7125e-05,86.71237658,12
40.9480581,3.128571429e-05,66.19468681,7
40.9505796,6.3e-05,42.20795817,4
40.9536462,3.375e-06,2471.512271,553
40.9552533,0.0001059,119.4136442,5
40.9553505,2.8875e-05,196.8791664,20
40.9580754,1.152857143e-05,233.3616458,35
40.9678493,0.000119625,33.53584653,4
40.9687811,2.955e-06,489.1098652,119
40.9707244,3.2e-05,100.7452466,9
40.9711536,8.476744186e-06,189.1594631,43
40.9796211,1.238461538e-05,257.9043992,39
40.9873106,7.065e-06,14222.56637,1613
40.9887618,5.935714286e-05,46.64690271,7
40.98941,5.525e-05,30.957565,6
40.9921959,4.784482759e-06,666.8643104,58
40.9938215,5.333333333e-05,68.89610242,9
40.9938215,5.333333333e-05,68.89610242,9
40.9971645,2.425e-05,68.21058469,12
40.9979293,2.371875e-05,86.71237658,16
