wn_calc,gA_calc,upper_lev_id,lower_lev_id
38.566656,1.616e+08,500,60
38.566002,234300,570,153
38.559997,265200,526,87
38.555686,40420000,476,42
38.548001,507900,415,15
38.547996,1831000,566,144
38.543169,80230000,515,78
38.535118,5960000,539,92
38.534,378100,407,14
38.515307,72260000,503,63
38.512001,597100,368,9
38.503995,629800,562,127
38.499143,4023000,481,50
38.478,4808000,564,138
38.471999,605700,424,19
38.469999,2399000,529,89
38.466118,65660000,538,92
38.457998,336000,487,53
38.456919,110600,500,61
38.445999,837300,431,20
38.442,505700,356,7
38.439001,2.631e+08,546,100
38.435,237100,563,129
38.43,1183000,570,154
38.427997,219000,456,30
38.422996,13000000,569,154
38.422001,445000,496,59
38.396205,147600,232,1
38.39562,13160000,550,103
38.387003,10070000,545,99
38.373001,284900,564,140
38.368999,2729000,548,102
38.347,188400,559,125
38.346428,1885000,516,79
38.327,103500,413,15
38.319002,2.332e+08,509,73
38.283998,10890000,550,106
38.281002,156200,480,46
38.276999,2942000,474,43
38.261,262000,455,32
38.25881,1.076e+08,559,126
38.258427,12850000,515,79
38.252121,36580000,535,92
38.249998,753800,511,77
38.237999,235200,366,9
38.229308,13310000,500,63
38.215472,977300,247,2
38.214998,26320000,544,99
38.193918,5173000,495,61
38.182999,1229000,213,0
38.148169,117400,510,78
38.143997,3343000,562,131
38.142002,295100,537,94
38.125,113700,432,21
38.119001,8862000,401,13
38.110998,184700,440,26
38.071995,3592000,569,156
38.071001,1649000,489,57
38.067207,1313000,226,1
38.067,1175000,488,57
38.063999,201100,362,9
38.052,50430000,525,89
38.043,3978000,400,12
38.042581,61500000,509,75
38.036225,5050000,559,128
38.021,2694000,359,9
38.020748,778000,282,4
38.017999,2931000,550,107
38.007002,1.81e+08,525,90
37.996996,3868000,551,115
37.981001,174400,398,13
37.966307,1.043e+08,495,63
37.955568,2421000,553,121
37.944999,231400,428,21
37.944,974300,570,157
37.937004,588300,549,108
37.935999,2378000,558,129
37.933005,416500,549,109
37.930999,8139000,452,30
37.929001,1100000,434,24
37.923999,140000,505,70
37.918001,5551000,486,56
37.916624,1306000,545,103
37.914129,322100,520,86
37.889998,2690000,414,18
37.886171,5520000,509,78
37.885002,2553000,475,46
37.863998,1591000,210,0
37.863142,50060000,476,50
37.862999,3301000,566,153
37.85981,3942000,503,67
37.855205,1035000,222,1
37.852998,126000,508,77
37.846001,382200,409,15
37.846001,118500,464,40
37.844,141200,394,11
37.84,13540000,374,10
37.830204,196700,219,1
37.827,153600,474,46
37.809736,304200,481,54
37.805002,38790000,545,106
37.80451,608000,503,68
37.800999,11120000,570,159
37.793995,2002000,569,159
37.792999,5097000,489,59
37.783999,1811000,469,43
37.778,11510000,423,20
37.76,1054000,434,25
37.747,735900,548,109
37.744619,304300,544,103
37.731001,29640000,541,100
37.729004,21620000,547,108
37.721,2978000,506,74
37.711001,323100,473,48
37.705204,1517000,217,1
37.703001,294600,472,48
37.701999,306700,426,21
37.698997,5537000,562,137
37.681,706900,468,44
37.680003,4852000,557,129
37.673998,1109000,414,19
37.672001,615600,564,151
37.649002,1112000,559,133
37.64,672100,355,9
37.637996,2146000,562,138
37.632997,3630000,544,106
37.626001,3538000,486,57
37.619001,2756000,391,13
37.618002,122700,389,11
37.617309,1.081e+08,550,112
37.616996,149700,562,139
37.601429,15920000,509,79
37.584002,2143000,389,13
37.577,336600,371,10
37.576996,7403000,530,95
37.576463,192800,254,3
37.568128,1824000,516,86
37.559564,11560000,471,49
37.555,208200,454,35
37.551001,100600,349,7
37.547143,2101000,471,50
37.542806,19710000,553,126
37.540998,1434000,550,113
37.54,413100,505,74
37.532997,2023000,562,140
37.525002,181400,203,0
37.505001,7833000,368,10
37.499,1411000,410,18
37.498001,109500,447,30
37.480127,5377000,515,86
37.475001,510700,466,43
37.470309,258000,491,63
37.464001,24530000,557,132
37.452002,155800,504,71
37.448996,3341000,522,89
37.447998,2089000,455,37
37.446003,711900,565,155
37.441002,28700000,559,137
37.436001,2307000,570,163
37.435997,219700,562,142
37.429996,551700,569,162
37.428997,15700000,569,163
37.426,350900,388,11
37.39,333500,367,10
37.387464,2963000,251,3
37.387001,135400,422,21
37.383999,835200,340,6
37.374495,475400,476,52
37.359001,9614000,559,139
37.352001,118600,199,0
37.347999,274700,486,59
37.334122,14300000,525,92
37.334,189400,469,46
37.320221,56430000,553,128
37.307003,502500,561,141
37.290003,29000000,549,115
37.288,21540000,520,89
37.287,253100,433,26
37.282,114400,463,43
37.276999,272400,387,13
37.270001,2113000,527,94
37.268999,239200,550,116
37.261,3745000,503,73
37.260002,195000,389,14
37.257,200400,570,167
37.25551,1101000,495,68
37.243002,16130000,520,90
37.235206,173200,214,1
37.223999,12720000,351,9
37.207999,1314000,408,18
37.205002,120900,561,145
37.194999,134000,452,35
37.170999,2723000,508,83
37.148656,2442000,483,60
37.146471,2948000,232,2
37.138313,3107000,545,112
37.126999,2227000,196,0
37.122002,1148000,559,143
37.103998,2101000,548,115
37.101,2630000,342,7
37.101,10240000,506,81
37.098999,808100,560,145
37.089001,433200,570,169
37.088001,902400,337,6
37.075998,323800,386,13
37.056999,484700,362,10
37.045997,2425000,569,170
37.045204,9074000,213,1
37.035999,2916000,413,20
37.029471,1275000,228,2
37.025002,968700,466,46
37.023994,17590000,569,171
37.021,248000,334,6
37.009002,2699000,543,108
37.005003,196600,543,109
36.996,216200,429,26
36.991999,170300,408,19
36.985581,492600,559,147
36.984999,1693000,459,43
36.984579,3901000,503,75
36.980657,1395000,481,60
36.966308,161800,544,112
36.966,1316000,424,24
36.952999,120600,387,14
36.944998,2.811e+08,538,100
36.943003,406800,465,48
36.941999,2725000,516,89
36.935,492400,435,27
36.932998,2628000,553,133
36.913999,6455000,514,88
36.900001,11150000,542,108
36.9,2156000,458,43
36.896002,4100000,542,109
36.888464,7407000,247,3
36.875002,146000,475,56
36.874,2956000,564,157
36.853998,2591000,515,89
36.841002,6203000,341,7
36.832001,282600,463,46
36.831997,771000,562,151
36.828169,2104000,503,78
36.823129,376400,509,86
36.817473,8482000,226,2
36.811998,1090000,384,13
36.811308,1631000,483,63
36.811001,138200,349,9
36.809,2.298e+08,515,90
36.802999,153000,512,88
36.801998,6450000,440,30
36.790003,5538000,545,116
36.784,1890000,570,174
36.784,7439000,502,74
36.765999,138300,331,6
36.763001,481600,324,5
36.760001,112400,473,56
36.734999,264600,340,7
36.733,10360000,550,120
36.729002,211000,477,57
36.713999,1817000,492,71
36.712,1.263e+08,495,73
36.711,150700,506,84
36.701998,3226000,510,88
36.701463,5834000,244,3
36.698999,367000,425,26
36.69858,3087000,500,75
36.694,441400,385,14
36.692207,2664000,208,1
36.682999,285100,382,12
36.681734,244700,470,54
36.680001,201300,329,6
36.679003,9475000,534,99
36.674998,18730000,551,129
36.660001,1288000,381,11
36.650002,369700,556,145
36.649002,718700,559,150
36.64657,1242000,550,121
36.643309,408500,481,63
36.637,1325000,339,7
36.634998,3769000,570,175
36.633,6282000,355,10
36.631,1866000,497,74
36.620998,27200000,555,141
36.617998,3571000,544,116
36.606999,3031000,322,5
36.605471,10520000,222,2
36.598999,662000,326,6
36.589996,11830000,566,166
36.583002,803200,475,57
36.58047,9036000,219,2
36.570122,18370000,520,92
36.567719,2411000,531,98
36.563,130800,419,24
36.562001,804800,499,76
36.555,657300,409,20
36.543427,794400,503,79
36.535,259200,459,46
36.528999,2866000,189,0
36.518997,388000,555,145
36.508995,129400,569,176
36.507,4839000,186,0
36.506714,527400,530,98
36.5,727800,482,65
36.499998,4377000,456,43
36.487998,635000,384,14
36.484998,1425000,498,77
36.484002,121500,451,40
36.468001,257100,473,57
36.467996,23320000,539,106
36.460001,205600,472,57
36.458998,157900,510,89
36.450998,251400,468,53
36.448715,4566000,529,98
36.423001,2592000,324,6
36.420998,24170000,554,145
36.405998,336700,553,143
36.400002,463600,567,172
36.393999,135200,419,25
36.390999,230900,410,21
36.387207,10930000,203,1
36.386004,187300,531,99
36.385998,460700,566,169
36.381998,290900,376,13
36.372,5742000,334,7
36.369,617400,457,46
36.362999,337600,185,0
36.362001,12080000,543,115
36.361,603500,342,9
36.353,494000,400,18
36.353,26490000,506,87
36.321998,323400,550,125
36.305,427800,475,59
36.302001,299100,381,14
36.292999,1313000,184,0
36.289,1012000,502,80
36.279169,346300,495,78
36.278999,143600,434,30
36.270996,3057000,569,178
36.269577,62670000,553,147
36.267,109000,529,99
36.266999,387800,322,6
36.253,2874000,542,115
36.234919,33540000,476,61
36.233808,9875000,550,126
36.231001,3742000,401,19
36.216999,1000000,351,10
36.216002,425300,491,73
36.215999,537200,533,102
36.215001,327000,450,40
36.214206,1553000,199,1
36.208624,27290000,534,103
36.197,1975000,509,89
36.187,709400,564,167
36.184999,15010000,535,106
36.177002,1589000,570,179
36.167999,3832000,414,24
36.167574,24860000,545,121
36.154995,71450000,569,180
36.141001,12320000,434,32
36.138998,3474000,530,101
36.13612,36680000,515,92
36.136,320500,497,80
36.124001,5315000,181,0
36.116999,1320000,331,7
36.111999,452600,403,20
36.101002,357300,341,9
36.097002,27230000,534,106
36.085001,122300,415,25
36.080997,7258000,566,174
36.077999,343400,407,21
36.066,1563000,540,114
36.065998,402900,440,35
36.065,14020000,483,69
36.049999,159800,456,46
36.036999,783200,442,37
36.031001,230100,329,7
36.029,921700,371,12
36.020997,280300,568,177
36.019001,6514000,564,169
36.016462,394800,234,3
36.011,375900,497,81
36.008999,1528000,317,6
36.008751,64420000,251,4
36.007308,608900,476,63
36.003999,164700,369,11
35.995569,387400,544,121
35.994999,11470000,340,9
35.994427,24850000,495,79
35.992003,174400,465,56
35.985472,2810000,214,2
35.979,7179000,316,6
35.949999,14230000,326,7
35.932998,649800,553,150
35.932512,100100,481,68
35.915625,55610000,531,103
35.912001,152200,536,109
35.911,631700,559,156
35.909999,1713000,558,155
35.903,7507000,315,6
35.898001,416900,464,56
35.897,17370000,339,9
35.869999,165300,498,82
35.862002,2188000,496,81
35.861999,678500,570,181
35.861,1152000,550,131
35.854995,1778000,569,181
35.85462,229800,530,103
35.854002,116100,454,48
35.853,4458000,489,74
35.848999,1587000,488,74
35.845002,1500000,446,40
35.843998,1793000,551,141
35.843002,6184000,545,125
35.842,3284000,367,12
35.838464,1894000,233,3
35.824,316100,367,13
35.819463,31230000,232,3
35.815998,15300000,530,104
35.808998,8111000,179,0
35.804003,332800,531,106
35.799999,302500,348,10
35.796621,998500,529,103
35.782,2584000,548,129
35.780751,451400,248,4
35.777001,12710000,410,24
35.774,819400,502,84
35.765127,266500,503,86
35.756998,652200,485,71
35.754812,199900,545,126
35.748001,23270000,346,10
35.742918,103200,470,61
35.734999,317900,492,81
35.731001,2242000,391,19
35.727001,7335000,311,5
35.723,844300,490,76
35.719997,721800,514,95
35.714,429000,564,174
35.702463,12010000,228,3
35.700003,146400,465,57
35.699001,2577000,337,9
35.696002,4365000,389,19
35.691999,1196000,507,91
35.687,557700,429,30
35.684999,6685000,529,106
35.682999,766600,366,12
35.680999,2844000,428,30
35.677002,57020000,559,158
35.670997,6697000,544,125
35.670002,571300,561,160
35.658001,211800,512,93
35.654003,1043000,557,155
35.646,2011000,383,15
35.643,175600,430,32
35.641999,1339000,494,82
35.638002,109200,453,48
35.630001,3210000,309,5
35.627001,117700,472,64
35.624,1.212e+08,550,133
35.620224,40600000,546,128
35.617999,668100,322,7
35.615997,3315000,569,185
35.612,1624000,448,44
35.608997,9298000,512,95
35.606001,1843000,464,57
35.582807,41740000,544,126
35.577,1002000,487,76
35.570002,2293000,447,43
35.57,184900,474,65
35.566997,9377000,526,102
35.564998,3472000,564,175
35.557003,42630000,556,155
35.553001,1680000,452,46
35.544,12420000,514,96
35.538004,10150000,531,107
35.532227,4669000,545,128
35.525997,453500,562,163
35.515307,801600,470,63
35.509998,5151000,307,5
35.506,1922000,397,20
35.504997,1064000,396,20
35.486,3004000,408,24
35.479,658500,570,186
35.478001,5934000,361,12
35.476999,6354000,530,107
35.472002,110900,496,84
35.471996,2685000,569,186
35.467998,171500,558,160
35.464998,302900,411,26
35.461462,226100,225,3
35.457001,1172000,570,189
35.451,2359000,395,20
35.448,144300,359,13
35.445,367500,466,59
35.442473,20150000,208,2
35.437999,226500,426,30
35.433001,109500,461,57
35.433,1449000,512,96
35.430313,14680000,534,112
35.419,4624000,529,107
35.416,13020000,550,137
35.416,2982000,502,87
35.408,1260000,486,74
35.398001,465000,420,27
35.387001,6584000,311,6
35.381001,1343000,378,15
35.379,2286000,318,7
35.369205,61410000,186,1
35.362,112500,440,40
35.360222,14160000,544,128
35.358,127400,489,80
35.354,4306000,342,10
35.351002,63740000,175,0
35.349001,985400,493,84
35.346996,623100,562,167
35.339,6603000,401,21
35.333999,1509000,550,139
35.332996,4993000,569,190
35.33,1269000,316,7
35.327999,398800,464,59
35.32275,1.482e+08,244,4
35.315998,2086000,424,30
35.311001,394300,404,24
35.310473,245600,205,2
35.307999,613800,377,15
35.307,978800,438,40
35.300471,2274000,204,2
35.296511,1435000,476,68
35.290001,5805000,309,6
35.28058,308200,483,75
35.268999,320300,536,115
35.267,577100,525,106
35.263,6487000,497,87
35.257,225900,472,66
35.254,7690000,315,7
35.253462,1.351e+08,219,3
35.248001,125300,363,14
35.245997,5887000,522,99
35.228999,13870000,488,81
35.225204,2596000,185,1
35.221001,266300,560,164
35.216127,2572000,495,86
35.209999,4768000,326,9
35.201463,1377000,218,3
35.201,198000,398,21
35.179999,107600,314,7
35.174,170500,374,15
35.163,189600,356,11
35.153,3652000,550,142
35.145004,9442000,545,133
35.145001,1453000,303,5
35.142997,188600,562,170
35.138998,427700,503,89
35.137473,1.169e+08,203,2
35.137314,5359000,531,112
35.137005,9824000,549,141
35.131001,4653000,559,165
35.125,2493000,432,35
35.124,470100,359,14
35.123001,344600,422,30
35.122999,1274000,407,26
35.115002,2389000,556,160
35.114002,2228000,496,87
35.106001,277800,433,36
35.101,185700,416,27
35.097,34640000,550,143
35.095999,12460000,500,88
35.094002,3735000,341,10
35.082003,1.497e+08,534,116
35.08,3026000,312,7
35.076309,6697000,530,112
35.067,1018000,457,57
35.061003,1004000,531,113
35.051998,430900,306,6
35.040003,2852000,543,129
35.035004,222800,549,145
35.01831,44210000,529,112
35.01647,159600,200,2
34.999998,15410000,530,113
34.996002,569300,559,168
34.992999,256400,382,18
34.992998,1069000,405,26
34.986999,732400,492,87
34.986206,62540000,181,1
34.983997,8421000,555,160
34.972999,58370000,544,133
34.960998,1.397e+08,553,158
34.957001,123300,561,172
34.953999,330800,353,12
34.951,869800,429,35
34.950998,335100,533,115
34.945001,3670000,471,69
34.944999,140800,428,35
34.941999,6213000,529,113
34.939999,1086000,487,82
34.937004,5238000,545,137
34.929005,883100,547,141
34.929001,2854000,570,193
34.923998,5934000,384,19
34.913,734800,486,80
34.911,1168000,371,15
34.906,372200,441,43
34.903002,479600,454,56
34.901996,241700,521,102
34.89,918500,339,10
34.885002,3970000,559,170
34.883999,4385000,550,148
34.871002,146800,402,24
34.867003,246600,465,64
34.864998,277600,427,35
34.862999,28810000,559,171
34.859001,3454000,570,196
34.855003,17750000,545,139
34.852999,388600,500,89
34.850998,136200,560,172
34.843,3988000,489,84
34.843,11940000,512,97
34.841999,456600,431,37
34.830568,4732000,539,121
34.829998,4091000,430,37
34.827004,18460000,547,145
34.816,406000,352,13
34.805472,2444000,198,2
34.805,121700,356,14
34.804001,946800,389,21
34.789004,57170000,531,116
34.785995,597000,569,198
34.785002,600800,528,114
34.775618,71580000,522,103
34.775,2829000,419,32
34.772999,4689000,566,187
34.768999,130700,412,27
34.764999,4935000,544,137
34.761001,7379000,480,74
34.760003,134900,565,188
34.752999,732500,320,9
34.747001,1130000,449,51
34.746462,1300000,215,3
34.739,4962000,516,99
34.729999,8180000,550,149
34.729,42360000,167,0
34.727999,78090000,530,116
34.723999,712100,302,6
34.714001,765100,298,5
34.686206,2059000,180,1
34.682998,5557000,544,139
34.67,1.32e+08,529,116
34.668999,104400,351,12
34.667999,36760000,448,51
34.665999,801200,474,71
34.656002,68220000,559,173
34.650999,2501000,351,13
34.649715,20370000,514,98
34.648998,16070000,551,155
34.641001,328700,309,7
34.640999,389500,555,164
34.639,805000,318,9
34.637749,11680000,234,4
34.633999,13000000,570,199
34.626995,2088000,569,199
34.625999,164400,472,70
34.624,51580000,550,150
34.623001,13110000,564,184
34.618004,26350000,545,143
34.602,2293000,374,18
34.59,4307000,316,9
34.589998,1202000,495,89
34.587002,212500,398,24
34.579998,201500,424,35
34.570205,140800,178,1
34.56958,419700,546,147
34.563999,14330000,553,161
34.560002,662100,365,15
34.547571,910300,535,121
34.543,1437000,554,164
34.538715,780300,512,98
34.538002,3428000,433,40
34.521,8556000,550,152
34.518,136500,425,36
34.517997,3832000,414,30
34.517002,3193000,552,161
34.503,306800,520,106
34.5,702700,364,15
34.497002,649200,465,66
34.496998,382800,387,21
34.494999,3056000,570,202
34.490469,2078000,191,2
34.487,1181000,530,117
34.481583,20050000,545,147
34.480999,8344000,488,87
34.47658,129300,476,75
34.468,128400,514,99
34.466002,1872000,415,32
34.462,190200,400,25
34.461,627600,449,53
34.459751,8879000,233,4
34.459574,30360000,534,121
34.453994,13500000,569,203
34.451,685200,294,5
34.445999,19590000,544,143
34.439999,228800,314,9
34.437714,2079000,510,98
34.424,2054000,440,46
34.421002,2055000,432,40
34.417806,17630000,539,126
34.414997,2849000,553,165
34.402998,521700,306,7
34.402001,1269000,556,172
34.398,101500,486,84
34.395002,242600,453,57
34.387001,1310000,564,189
34.384,446100,401,26
34.381998,453800,448,53
34.360001,165300,361,15
34.351,3226000,434,43
34.348,1589000,559,176
34.34,4671000,312,9
34.333,9678000,454,59
34.332206,1549000,176,1
34.309578,174700,544,147
34.301996,266200,526,115
34.295997,165500,386,21
34.283996,563500,521,108
34.281999,1825000,514,101
34.280001,334700,407,27
34.279998,687800,553,168
34.279997,414200,521,109
34.278,120400,459,65
34.270996,1601000,555,172
34.268621,17580000,516,103
34.267001,114500,450,56
34.266001,2355000,480,80
34.255999,4191000,510,99
34.253005,4107000,531,120
34.251001,1532000,452,57
34.25,229000,473,74
34.247002,608900,429,40
34.244002,214300,451,57
34.238001,1492000,349,13
34.237999,247200,385,21
34.236999,1645000,550,154
34.233999,103200,348,13
34.225998,2278000,566,193
34.225002,813900,391,24
34.222,189500,328,10
34.212,143000,393,25
34.209003,7108000,543,141
34.206997,4545000,551,160
34.195221,39080000,539,128
34.193001,1706000,458,65
34.192,2277000,530,120
34.174,746900,423,37
34.172999,1286000,469,71
34.172997,5164000,554,172
34.170999,311300,512,101
34.166575,2772000,531,121
34.161,542200,345,12
34.161,666200,427,40
34.160999,256700,325,10
34.156999,14230000,516,106
34.152,822100,367,18
34.15,753800,405,27
34.148994,329700,569,208
34.146995,16500000,553,171
34.145004,43100000,545,150
34.139,106900,379,20
34.135002,1948000,534,125
34.134809,3792000,535,126
34.134001,178600,529,120
34.126999,843400,410,30
34.126221,9695000,538,128
34.113999,334000,295,6
34.111,489300,294,6
34.110001,16740000,559,178
34.100002,324700,542,141
34.092999,137600,530,122
34.082749,2546000,225,4
34.081999,310400,392,25
34.074999,673500,394,26
34.074999,1020000,302,7
34.074997,2285000,558,177
34.069998,3382000,510,101
34.068998,5777000,515,106
34.051001,427400,368,19
34.051,11470000,445,53
34.047571,26760000,529,121
34.046812,737100,534,126
34.042004,1242000,545,152
34.041,1129000,519,108
34.032,685200,435,48
34.031997,1110000,384,21
34.017998,1344000,563,183
34.016998,3481000,377,20
34.000999,587200,570,211
33.998001,9157000,542,145
33.997621,18430000,514,103
33.997307,35100000,522,112
33.994001,4447000,509,99
33.994,2561000,559,180
33.992001,7611000,502,94
33.983465,3099000,205,3
33.975001,686500,450,57
33.973463,2537000,204,3
33.972999,27960000,544,150
33.972999,1752000,452,59
33.970001,1014000,564,192
33.966,1226000,451,59
33.961998,25830000,419,37
33.951995,509500,562,181
33.950001,596700,425,40
33.942005,1852000,549,155
33.939998,35340000,553,173
33.912224,7739000,535,128
33.907001,1394000,156,0
33.876,145300,308,9
33.869999,6702000,544,152
33.866001,463000,465,70
33.863001,167000,390,26
33.862999,145700,437,51
33.860001,58570000,431,44
33.859001,136200,564,193
33.853997,1316000,568,209
33.847999,3080000,512,104
33.846,37040000,381,21
33.842003,83510000,531,125
33.839001,25620000,497,94
33.835999,1950000,353,15
33.824227,6636000,534,128
33.82275,1676000,218,4
33.817207,124700,171,1
33.807998,86270000,539,133
33.803001,17710000,570,213
33.795997,1101000,569,213
33.795204,565800,170,1
33.792999,1547000,456,65
33.791996,325300,566,202
33.789001,274400,564,196
33.789,943000,523,114
33.788,2364000,342,13
33.78562,66770000,510,103
33.782997,977900,562,184
33.780998,22000000,530,125
33.756,6755000,548,155
33.755,170500,473,80
33.753813,1701000,531,126
33.753,2273000,428,43
33.745999,3414000,320,10
33.745001,901300,475,81
33.722999,3367000,529,125
33.698,505000,408,32
33.696999,1383000,450,59
33.690003,150000,496,94
33.689462,1440000,200,3
33.684204,699000,168,1
33.683003,155300,422,40
33.679998,1283000,530,127
33.677999,1791000,483,88
33.674,226700,287,5
33.673998,28390000,510,106
33.662998,4399000,306,9
33.656999,2274000,388,26
33.653,19860000,415,37
33.648997,9.26e+08,522,116
33.636995,870100,521,115
33.632,20580000,318,10
33.631996,379000,553,176
33.629572,11690000,525,121
33.629,1218000,533,129
33.62,1.238e+09,514,107
33.607998,357500,550,159
33.605995,1647000,569,214
33.590996,11560000,555,177
33.563,19820000,492,94
33.560997,11570000,566,206
33.556,118000,154,0
33.555003,433900,406,32
33.546997,860400,562,189
33.528002,2754000,341,13
33.525001,1.801e+09,535,133
33.523622,60010000,509,103
33.518997,75750000,558,183
33.51,1728000,481,88
33.509,1.938e+09,512,107
33.501001,100200,477,84
33.500004,7033000,549,160
33.49031,1.289e+08,516,112
33.478464,2825000,198,3
33.464999,310800,295,7
33.464,900600,342,14
33.462,4870000,294,7
33.437004,4.221e+08,534,133
33.432999,1564000,314,10
33.424999,174000,564,202
33.421999,193100,340,13
33.414,820500,440,56
33.412204,991300,163,1
33.412,4885000,509,106
33.411205,331500,162,1
33.408001,311400,454,66
33.407999,1.066e+09,510,107
33.407002,332700,545,156
33.393001,570700,480,87
33.388,2062000,464,74
33.387999,2692000,424,43
33.373999,911300,459,71
33.367749,26540000,215,4
33.359,1427000,438,56
33.353001,683600,277,5
33.334,332800,287,6
33.327,1683000,446,59
33.324,6730000,339,13
33.320471,4485000,178,2
33.32,1026000,530,131
33.309002,6636000,429,46
33.303001,578100,428,46
33.297996,7283000,566,211
33.292004,5875000,547,160
33.282999,609700,385,26
33.280998,1071000,539,143
33.278,1169000,338,12
33.271,195400,382,24
33.269001,14410000,365,20
33.263001,768700,557,183
33.262001,198100,529,131
33.261001,2.685e+09,546,158
33.26,100300,338,13
33.243999,315800,151,0
33.243999,217200,550,162
33.234997,1725000,544,156
33.232001,188500,394,27
33.232,558100,472,84
33.229004,1.985e+08,534,137
33.223999,454000,558,188
33.21931,39950000,514,112
33.21681,1503000,525,126
33.209,20680000,350,15
33.208999,2788000,364,20
33.204002,784400,341,14
33.198,859600,512,111
33.194,3752000,564,206
33.192002,3406000,423,44
33.189998,2643000,369,21
33.188999,4281000,570,216
33.179,1188000,355,19
33.173004,6.23e+08,545,158
33.172001,7368000,559,190
33.163461,24750000,191,3
33.155002,252100,537,141
33.147003,6.449e+08,534,139
33.144005,5.29e+08,531,133
33.143001,1208000,570,217
33.142999,4766000,514,113
33.142,5.332e+08,516,116
33.135997,3186000,569,217
33.125,7750000,563,195
33.105999,316200,335,12
33.101999,277900,382,25
33.101997,3346000,563,197
33.098,610300,347,15
33.093,1066000,334,11
33.082472,14390000,176,2
33.077999,2336000,407,35
33.076997,318900,384,26
33.075577,13350000,538,147
33.075,2176000,401,30
33.067,198400,438,57
33.063,3212000,149,0
33.060001,9445000,426,46
33.057,4505000,488,94
33.053001,316000,537,145
33.052002,1310000,564,210
33.043,1420000,345,15
33.031999,22810000,512,113
33.026568,14920000,522,121
33.025001,4.635e+08,529,133
33.014999,494300,570,220
33.014003,2421000,543,155
33.013001,1284000,277,6
33.010997,1055000,569,219
33.010001,240500,466,80
33.007309,2.644e+08,510,112
33.000999,4.928e+08,544,158
33,502700,339,14
32.998001,1.052e+08,535,143
32.997001,208700,475,87
32.994225,15470000,525,128
32.985996,2961000,569,222
32.984999,130500,419,43
32.980999,292200,400,30
32.979998,27190000,526,129
32.978999,16960000,351,18
32.977002,6255000,332,12
32.971,1.104e+09,550,168
32.970001,3037000,570,223
32.968003,1433000,557,188
32.964999,136500,290,7
32.962997,900600,569,223
32.949006,6126000,547,164
32.948997,503000,562,196
32.940003,2.898e+08,559,191
32.939001,3926000,513,114
32.938,3603000,424,46
32.936005,2.981e+08,531,137
32.935999,419600,503,99
32.932999,1581000,468,82
32.931463,5330000,190,3
32.930999,1937000,564,211
32.930998,7957000,510,113
32.928,337700,352,19
32.916001,183500,297,9
32.910004,17460000,534,143
32.909,115100,148,0
32.905002,1593000,542,155
32.893,278400,464,80
32.891,169200,381,26
32.885997,1.344e+09,553,182
32.885001,1609000,466,81
32.880001,542100,374,24
32.875,3.574e+08,530,137
32.873999,440700,476,88
32.871003,24080000,556,188
32.871,5.35e+08,514,116
32.869,465300,308,10
32.865572,1791000,520,121
32.864002,841400,546,161
32.86,3082000,550,170
32.859999,1084000,455,71
32.854004,6.085e+08,531,139
32.848999,179600,457,74
32.843998,2097000,440,59
32.843001,499400,400,32
32.842998,675500,570,224
32.839,5.686e+09,552,182
32.837999,1268000,331,11
32.837997,8.792e+08,550,171
32.831715,22530000,500,98
32.826,1.242e+08,563,201
32.817001,1.594e+08,529,137
32.814001,406100,388,27
32.813999,220300,530,138
32.807998,38030000,539,150
32.792999,1.121e+09,530,139
32.792,168500,363,21
32.787003,4096000,549,172
32.777,1464000,454,70
32.77447,227400,173,2
32.773994,1435000,569,226
32.773583,1960000,534,147
32.769206,18030000,156,1
32.765003,15700000,545,162
32.762999,1996000,351,19
32.745311,72060000,509,112
32.745003,3016000,422,46
32.742,2878000,506,108
32.742001,15340000,406,37
32.735,5.191e+08,529,139
32.735,16750000,334,14
32.732002,448200,504,102
32.724999,699500,295,9
32.716,293100,411,40
32.715,11100000,546,165
32.711,15510000,374,25
32.707999,328000,288,7
32.701996,31910000,522,125
32.685,297500,287,7
32.676001,116500,415,43
32.674,3590000,328,12
32.673005,708300,531,142
32.667999,973900,359,21
32.658999,1.147e+09,510,116
32.656,330400,328,13
32.65,1337000,500,99
32.640999,304000,305,10
32.639999,13520000,142,0
32.636999,10330000,326,13
32.630999,208800,476,89
32.630001,428200,514,117
32.629999,4193000,431,53
32.627003,1533000,545,165
32.625,276400,559,198
32.617005,32050000,531,143
32.616001,557000,304,10
32.613806,1116000,522,126
32.612,11070000,530,142
32.607002,1.509e+09,525,133
32.604752,148500,205,4
32.602996,12070000,558,197
32.592998,13130000,544,162
32.590002,4651000,433,56
32.589998,27430000,414,43
32.579003,5606000,547,172
32.577999,177800,272,6
32.575,305400,391,30
32.572002,1111000,543,160
32.567473,1243000,171,2
32.561999,1334000,348,18
32.558,100800,471,88
32.554001,489600,529,142
32.553001,2.062e+09,541,158
32.54547,9663000,170,2
32.544998,8695000,353,20
32.542999,129600,140,0
32.540001,37560000,389,30
32.533001,760000,292,9
32.529998,1023000,456,74
32.525001,31050000,535,150
32.519571,9718000,516,121
32.510001,7396000,346,18
32.499,614200,570,230
32.498001,15660000,529,143
32.495001,25840000,324,11
32.492004,6.164e+08,545,168
32.483997,18740000,483,95
32.479999,3812000,331,14
32.473002,513200,432,56
32.472002,332400,465,84
32.46562,13730000,503,103
32.463001,7300000,542,160
32.463,185100,392,32
32.459,132700,139,0
