wn_obs,wn_obs_unc,I_obs,snr_obs
23.955078992,2.9636413414e-06,10952.367938,38.135431033
23.956125604,1.0295090442e-05,1036.0117411,7.5966176667
23.956448951,5.8697761581e-06,7184.73577,32.903016797
23.957211849,1.5495254821e-05,2454.7212052,11.572527386
23.958143903,1.3753334172e-05,2661.1763844,12.309224439
23.959728672,1.123037157e-05,5822.0760805,18.511387581
23.961397336,1.1825388394e-05,5949.3588514,18.053688688
23.964547634,1.8507406193e-05,1654.293363,6.0028995594
23.966979068,8.742233187e-06,8038.3671202,25.064241332
23.967656212,6.3395950457e-06,4867.4117534,27.952192358
23.968165282,3.9484457169e-06,9732.4425796,28.798261671
23.969019914,1.4408762463e-05,592.92058111,5.0394545162
23.969679758,1.2858839423e-06,9823.6874517,63.896
23.969818425,1.0919913219e-06,21809.588077,99.140169402
23.970030326,2.5419688784e-06,10215.212504,41.874540986
23.97146016,1.9067378313e-06,26875.178216,139.48931524
23.972173615,1.2672896297e-05,1176.9861528,6.9003591069
23.972819544,1.5273328599e-05,2664.5740434,12.673181868
23.974224863,9.0416492379e-06,4018.8549679,19.727079997
23.975645607,9.2546634249e-06,2041.667536,10.233061364
23.976902412,8.3703026913e-06,4764.8617353,21.932567317
23.978164843,1.3844464457e-05,2822.5086571,13.819761243
23.979283309,1.4138043901e-05,1674.971239,11.333888962
23.979722731,7.8515416638e-06,7057.7770528,25.118747284
23.981232955,3.4801839566e-06,17790.932684,60.250547929
23.985577631,1.1205832354e-06,32484.076074,125.13305748
23.985937257,1.0768442191e-05,1321.5343852,7.9975861622
23.986335499,1.0851529125e-05,1266.8446934,7.845376837
23.986493801,9.6656943121e-06,5609.2331726,20.224061219
23.988166439,1.450307194e-05,1083.681241,6.0892510409
23.988375918,2.5957964272e-06,7559.9059348,36.025485655
23.991992084,8.8039777742e-06,4242.3587164,19.417597277
23.993145365,1.2873825637e-05,2323.3040382,8.5258669038
23.993872811,3.6024753164e-06,16716.835914,60.590320952
23.995891824,4.8088490608e-06,8249.4916827,37.323361169
23.996932537,1.7075585723e-05,5407.0349539,14.051358943
23.998975347,1.5454933946e-05,2852.9336056,11.894140271
24.001772646,9.4334950766e-06,1731.1819171,9.4915997833
24.002633138,1.8809530928e-06,48826.471046,248.77157625
24.003697202,1.2118871671e-06,37547.703974,136.62090342
24.005471691,1.4393556562e-05,5745.5825989,16.448512998
24.006271725,1.1579022956e-06,18914.624795,90.145673318
24.00763537,2.1095632289e-05,2789.5846586,6.531994784
24.008099982,1.0678170043e-05,2312.0571378,9.6411765687
24.010344586,9.525377093e-06,5997.741401,21.23965441
24.010979697,2.4950216059e-06,5665.3279358,32.765423144
24.01114534,8.6300092131e-06,1976.2025375,10.568544627
24.011353823,1.1153107546e-05,1583.8783805,8.2756351937
24.011516611,1.8136294449e-05,1047.5635757,5.2130102199
24.011773644,1.3929615459e-05,1358.1952539,6.7790864638
24.012670653,1.4494010663e-06,9130.4248845,59.562439857
24.014716371,1.2702605003e-05,2415.0901939,8.719916333
24.015509863,1.0776762805e-05,1649.2382151,8.5514478609
24.015983401,1.196079581e-05,3633.7544609,15.122683053
24.018429003,9.7384347898e-06,3503.8295094,10.956395762
24.023351013,1.7316831e-06,15764.097751,93.965225611
24.024153434,3.7858781038e-06,12545.698589,51.007079072
24.024498775,1.4149909933e-05,1832.4381148,11.786054359
24.027949,1.8613510216e-05,2549.790648,11.001381004
24.028442886,1.030427381e-06,112276.14482,602.36164845
24.029302351,4.0413022549e-06,10925.809789,48.400858567
24.029928596,9.4008132062e-06,1858.9590944,9.8243305332
24.030235607,1.0465789986e-05,1871.848863,9.165637882
24.030605908,9.7703271245e-06,4731.6875101,19.119892464
24.031471833,3.8634372167e-06,2627.3385694,20.041932819
24.031934617,1.185799358e-05,1407.4099482,7.6114940897
24.034022401,4.1841699422e-06,7223.2214569,42.237031937
24.034282019,1.0254800901e-06,21114.794979,107.66817532
24.035969775,9.7104058909e-06,1436.1871832,8.7503131295
24.037255897,9.297656319e-06,2207.3434907,15.706069982
24.038369065,1.2763973752e-05,3034.7592243,9.3942278688
24.038773778,1.6327584384e-05,2232.3962858,11.469772478
24.039821296,1.3909834325e-05,2137.5173298,7.8862599963
24.04048025,1.6801178772e-05,4392.2899515,14.151032188
24.041570138,7.069535526e-06,2085.9842961,12.008401802
24.042526431,1.8502442753e-05,1890.3501408,6.2614687571
24.04290655,1.1524507698e-05,2203.8502965,9.0796049458
24.0432083,1.9358707079e-05,2322.5227245,10.356679664
24.044246916,6.2554377171e-06,1747.2578998,12.647662046
24.044453388,3.9211357741e-06,4874.0857299,24.311390237
24.04494915,1.0383000064e-05,1297.455837,8.1595890249
24.045259353,9.8882785127e-06,845.18038242,7.3079182004
24.045736365,9.192782231e-07,12789.363338,96.534959763
24.045932355,2.7102154222e-06,7474.286409,34.643117726
24.048987838,1.4268948138e-05,2800.5967242,8.7242125035
24.049806598,1.1261230816e-05,1968.2859123,9.5719279796
24.050239812,9.39698617e-06,2745.0855361,17.148897341
24.050605701,3.1558148217e-06,3612.9756089,25.585356955
24.050824907,3.6369441629e-06,5958.7468711,27.445962057
24.051008126,2.5617943105e-06,8249.6269887,38.88
24.051981601,1.1467735878e-05,2512.8867056,9.5208006877
24.052823913,1.188599325e-05,3036.2275859,15.70819663
24.053327492,1.1495895678e-06,96627.385732,401.33948209
24.053841411,7.7919338997e-06,3042.8328843,13.256089252
24.054358712,2.0437638634e-06,658496.77951,2991.999997
24.055041829,1.1784057275e-05,2012.9180967,9.6017678936
24.055907283,3.3705901479e-06,9222.0640117,53.106268616
24.056449738,6.2563808329e-06,9385.2078488,33.989320262
24.060042589,1.1292766994e-05,1673.7239345,10.230336953
24.060356355,2.6376145655e-06,7344.9492477,33.232527589
24.060939069,1.291380034e-05,1104.0360685,6.574806038
24.061338491,1.1279522951e-05,4181.1089886,10.454144968
24.063765658,2.118920012e-05,4015.086585,10.66955486
24.064373558,1.1437195734e-05,1873.4774179,8.6316513384
24.064767685,1.167563057e-05,3700.5442326,15.441623299
24.066643961,7.9684876793e-06,6960.7618219,24.811462264
24.067226369,2.5532861986e-06,8570.9806999,60.490084893
24.068010514,9.5364766368e-07,24682.227181,162.73500096
24.068347819,1.1634249713e-05,1318.333927,6.373710961
24.070094283,1.1058390142e-05,2391.3598808,14.51697507
24.071015663,2.3444924674e-05,781.35709522,3.6363624067
24.071154678,1.9317237264e-05,830.55552708,5.0214122574
24.071562475,1.6242239257e-05,658.70832799,5.0676756117
24.071941194,1.4263761865e-05,2475.9275235,11.771808961
24.072684969,7.5581106638e-06,1105.8232747,9.4671529067
24.07310519,9.3812319213e-06,1015.6298086,7.9722714951
24.073609988,1.2494900233e-05,1107.4813235,6.7925654783
24.074568145,2.055004604e-05,3718.3299526,7.3398970983
24.075460624,8.5297832545e-06,7106.4777107,15.281892956
24.076289217,1.5779037738e-05,2029.4994168,7.140242987
24.076602596,1.0948907325e-05,2744.4651747,14.452896112
24.077627896,1.3854033184e-05,1865.645878,7.5674561119
24.07827157,1.7662595195e-05,2076.7479516,6.7061161762
24.079314896,3.376545099e-06,10204.789644,34.605807194
24.079896412,1.1077341627e-06,55819.73521,251.32196219
24.081851029,1.8136972041e-05,2774.2787576,7.2325312597
24.082737504,1.1479033767e-05,4189.8549381,17.538432216
24.083040011,1.5990398641e-05,1701.5533354,6.6722889058
24.083724375,1.5272432797e-05,4389.2240905,15.121650027
24.085021134,3.1202386671e-06,16647.640305,66.787356738
24.08592858,1.6461689464e-05,5637.0288186,15.033716477
24.086548725,6.2288486578e-06,2807.4296539,13.537614982
24.08711899,9.4889569428e-06,825.55128658,7.4698620065
24.091054724,1.9473518988e-05,2506.2855529,6.6710731237
24.091655683,8.9126246476e-06,3135.8573826,17.724525646
24.092993395,9.234644822e-06,1600.1766924,9.4123849313
24.095355298,1.7003872808e-06,6586.9860365,47.883322648
24.095737642,8.2643487541e-06,4208.2904085,20.647257944
24.097400795,1.0258199843e-05,2236.0187882,14.147258759
24.100253617,1.2769158517e-05,2485.5916976,8.8532313021
24.101409495,4.4451450326e-06,6498.2697941,37.09281197
24.10210065,1.2663589382e-05,2336.4288775,8.7063742094
24.102461751,5.342047548e-06,5129.6830182,31.237946226
24.102786173,1.6853267361e-05,1817.5874255,6.5965312725
24.103468797,3.8598417677e-06,9057.8566617,44.160878886
24.106223844,1.0993983695e-05,2880.5396022,15.819192214
24.108356321,1.4171290407e-05,3021.214293,8.784182666
24.109237974,3.2416573457e-06,10472.152518,55.329241669
24.109575951,3.7069559561e-06,6824.6921415,44.399561478
24.110499747,4.5436654161e-06,6668.3694581,36.308983773
24.111126548,1.3269789367e-05,2874.3412078,13.125770689
24.111543802,9.709173166e-06,1293.0492335,8.4808371862
24.112096877,2.1438557538e-06,44400.129271,184.39999982
24.11279255,1.3884222702e-05,3617.9927902,13.595569713
24.114027129,3.8884159038e-05,1139.1196606,3.0085297771
24.115120305,2.691763891e-05,529.71853929,3.4140154382
24.115423176,2.5420130536e-05,1185.7941865,3.870186807
24.115761204,4.3624521876e-05,435.67677244,2.0358101965
24.116305964,3.7225363986e-05,1045.0830733,2.971074976
24.116919313,8.3686746557e-06,1474.8726601,9.2822747322
24.117074331,1.6732425912e-05,501.3225307,4.0209652414
24.11908477,2.590231537e-06,8661.0674282,39.23093899
24.119537147,8.0586744019e-06,4365.6521117,21.979444955
24.120070612,1.1390719338e-05,667.57985157,6.0964234277
24.120562951,1.0558585562e-05,5842.7619919,20.456825598
24.121277808,1.9071629002e-06,71230.567766,379.29999962
24.122174794,3.6054898434e-06,13817.391072,56.647404332
24.123488865,7.4389376519e-06,4424.208869,23.215373687
24.124551724,3.4843230214e-06,3327.9002027,23.246988144
24.124777744,1.5910374901e-05,909.14555217,5.4611370624
24.125539183,1.7672414258e-05,454.23482269,3.9840508034
24.125783808,4.3932435643e-06,6311.1205522,23.963585991
24.126685412,1.0351173665e-05,1158.4189632,7.8397046772
24.126918865,1.9993267498e-05,861.29558134,4.7020233409
24.127354416,2.1253985764e-05,1153.1783776,4.8334957347
24.127704888,2.2527019189e-05,769.45406491,4.5524694093
24.127925758,9.95225898e-06,2408.3982766,9.3973758019
24.128196659,7.0554064803e-06,1641.0386878,9.6098038218
24.128943263,1.4030061281e-06,11681.070199,65.550395266
24.129258852,4.0996014144e-06,8265.715483,26.277113509
24.130265488,1.5137919276e-05,8443.4964051,17.883688971
24.13067452,1.0043881483e-05,3179.1466552,18.051952413
24.132788747,5.1585533525e-06,5487.7420661,31.657953425
24.133306052,1.6442046761e-05,2034.5623192,6.9803580349
24.134147074,1.1706972965e-06,11276.754041,75.79527601
24.134754159,1.0754269945e-05,1979.325904,9.1689552952
24.135962762,3.3544635543e-06,5503.4055041,28.40136985
24.137038765,8.9780689824e-06,3292.2586409,19.039673869
24.137694085,2.9133273464e-06,6922.4992716,32.190383814
24.13886414,1.6992762574e-05,1932.1097341,9.9830438324
24.140570201,1.4628380282e-05,3215.0313523,12.756028197
24.141981377,1.7726502971e-05,2919.5796167,10.917719643
24.14244416,1.5242696459e-05,3139.4886719,12.38154725
24.144213435,1.1699562669e-05,5089.7198175,17.716214661
24.144524432,9.2381167222e-06,1614.5720604,9.5518923357
24.144858257,1.0347773752e-05,2135.214042,13.794495759
24.146263209,1.554418449e-05,2508.8255182,12.262216203
24.14780342,1.0769453381e-05,849.73588634,6.8843861977
24.14841789,1.1934345012e-05,2181.7643696,8.8518093539
24.149046995,2.1784178729e-05,2919.2098898,9.442259994
24.150907378,1.0714367187e-05,1583.1466272,8.5345875629
24.151906761,2.0428841133e-05,1035.1345128,4.8203386449
24.153315046,3.698968868e-06,9042.0926049,45.813565679
24.155170645,6.1415497165e-06,3649.6521929,26.179858773
24.155419532,4.689889729e-06,7922.9070757,40.272966005
24.155831167,1.5907510912e-05,1000.2371844,5.6255229238
24.156690115,6.3248658637e-06,4765.6999654,27.756305203
24.158956828,9.3872625626e-06,1650.9649773,9.4563885017
24.159587222,1.2287654167e-05,8458.8217328,20.892583053
24.160437014,1.8240150993e-05,3527.1721473,11.658074458
24.162008498,9.5986832101e-06,1312.7981489,8.6236399325
24.162712232,1.2485820038e-05,4110.3099369,15.385099824
24.164647927,1.2963344862e-05,1192.8698982,6.8430123909
24.166768142,1.7556659594e-06,42854.213149,275.29999972
24.167445463,9.1615762811e-06,8120.3546415,16.27030674
24.167894639,1.1577437179e-05,745.85208828,6.288592889
24.169784045,2.743224514e-06,16117.331936,72.680913481
24.170603911,1.0692321414e-05,1642.4436473,8.6677433663
24.171535472,4.2067780079e-06,10912.285535,46.993524399
24.172349702,1.1428253784e-06,26058.990626,112.90415482
24.173464578,8.609772252e-06,3463.5768034,12.9427655
24.174199324,1.5631756899e-05,5346.6743219,14.960088136
24.17509958,1.0542301126e-06,237613.23374,1258.9531287
24.175405629,3.3001307322e-06,4500.7647138,26.140639417
24.175589489,1.0831190133e-06,40440.979987,189.60477346
24.178657211,1.8673501621e-06,31916.536046,180.29999982
24.179938003,5.0850823433e-06,2827.0838126,17.226903862
24.181189327,1.9233027334e-05,4108.490388,11.839823432
24.182916044,1.0318371169e-05,1572.5731845,8.7549132602
24.183133164,9.6737242745e-06,1447.5125908,8.8848194219
24.183443044,1.4686490482e-05,893.42387608,5.7220981738
24.185373871,2.717983783e-05,3678.7531947,6.122688521
24.185783835,8.1637930167e-06,2208.5452417,11.549914351
24.186601058,1.0868570088e-06,127177.12544,598.49023568
24.18729576,2.0454201607e-05,4089.6651992,12.179999988
24.189842243,1.4711469598e-05,2167.4910248,7.7502496208
24.190131467,4.8362925688e-06,3455.2888534,19.067491337
24.190742187,8.2489395475e-06,5304.0175313,22.543052227
24.191311828,1.8720699641e-06,42830.799658,241.49999976
24.192293851,9.5254722755e-06,8409.7600227,24.153020896
24.1938007,6.1286743901e-06,9426.065953,33.564818853
24.194198111,1.2235982584e-05,2577.2890122,14.741682437
24.194653126,2.874075041e-06,11398.228097,61.390948702
24.195178004,6.292186367e-06,4027.7838053,24.543809448
24.195687218,5.7833599196e-06,6092.9138501,30.995788865
24.196141445,9.7938571871e-07,22459.398385,136.35580165
24.19677547,1.2463001537e-06,12802.52612,75.885360416
24.197756597,1.5537097918e-05,2042.27012,7.2972846376
24.198535526,1.3984165579e-05,964.41273833,9.256
24.198681911,1.5807402616e-05,6143.756665,15.269027839
24.199697423,1.6209272183e-05,1834.6704898,6.8447380286
24.202043033,2.0906838441e-06,16904.048901,88.162951551
24.203262874,1.8167711952e-05,2207.4483772,10.66629712
24.203952314,2.0301359618e-06,11747.346185,51.04562557
24.206653206,2.0140248148e-06,7958.4198322,44.115046337
24.207201165,1.2177237848e-06,11569.285482,73.325675872
24.207514272,1.3982449629e-05,2032.5379573,7.8211343823
24.210305676,4.6517227869e-06,9150.9323606,41.889654203
24.211082305,1.3158779978e-05,623.65743534,5.5229067664
24.211694218,2.9897168766e-06,10428.314056,59.059471763
24.212330384,1.2057007053e-05,1251.8862756,7.329930152
24.212724388,9.1722931814e-06,2214.7000854,10.730045843
24.213351589,1.3840840758e-05,2054.4652466,12.232910399
24.213804932,1.4567393336e-06,8850.4370446,57.112054817
24.214049283,1.339969311e-06,21737.517504,86.74402805
24.214915592,2.301150076e-05,945.13762732,3.990770133
24.215206797,2.34579452e-05,1168.3028108,4.0326162514
24.21577408,1.5185406481e-05,828.79187539,5.6646148706
24.216009449,6.884484147e-06,2195.6242626,12.067070992
24.217241204,9.8311920831e-07,18443.012865,107.55297909
24.21860333,1.4551613355e-05,5920.3486985,10.369011172
24.218839372,4.1648362317e-06,2566.4948791,19.150134978
24.219291083,1.454928893e-05,1393.0316508,6.7141145692
24.219632135,1.7026421561e-05,887.90234436,5.1956137189
24.219955072,1.2176253252e-05,1366.7006426,7.5073065001
24.221657417,1.3855092909e-05,2903.4987566,12.970498656
24.224908878,6.1360992924e-06,5354.5889506,27.552588437
24.225893105,1.035748049e-06,20758.315895,111.87991222
24.22626024,1.3221043989e-05,2740.4660251,13.24613572
24.226437228,1.0871954783e-05,971.03636505,7.2111755408
24.226939848,1.1446953763e-06,12835.592283,82.545501994
24.227594171,2.5958521013e-06,6339.2295697,35.786231986
24.227879488,7.1030870117e-06,5003.0712859,25.078349469
24.228928364,1.8097577553e-05,3172.9602536,11.377911997
24.229241904,1.1908760003e-05,3031.5023944,15.909828922
24.229888994,1.3224100797e-05,922.45946731,6.2832260335
24.232651939,5.170416731e-06,13627.196821,44.204054882
24.23414421,1.0571539013e-05,2530.0798354,15.272056541
24.234754428,1.3193115229e-05,1572.9770987,7.4755348973
24.235024398,1.2402634032e-05,1412.6289172,7.5629104727
24.235375812,4.6808117312e-06,5325.1199828,21.028798604
24.23559567,1.5454011832e-06,11632.065914,61.76043559
24.23742389,6.955103248e-06,5893.5234488,25.77811048
24.238081902,1.8102625429e-05,2872.7480012,7.4221176507
24.240045032,1.1516409971e-05,3286.356373,9.5221179646
24.240944338,1.0958560331e-05,2402.0625784,9.7591798887
24.241297551,1.6333266495e-05,2307.7775917,7.3861609735
24.242167575,1.0156559033e-06,139200.32653,806.33507635
24.242504614,1.0999725202e-05,1074.4558193,7.4178508125
24.245684206,1.1878713729e-05,1856.2991403,8.4845510583
24.24734241,2.0796228564e-06,25971.088615,113.43315643
24.248133361,2.6068066403e-06,14067.715491,46.636656893
24.249171591,1.5822048089e-05,364.47896773,3.9475666011
24.249400653,2.157704452e-05,1445.6372285,4.8360875495
24.250215156,1.5958264649e-05,1377.970201,6.3110024879
24.250570089,1.2797460539e-05,467.35006751,5.0875373044
24.250757028,5.6455833253e-06,3777.1348334,16.583800299
24.251907802,1.5675551444e-05,707.68062542,5.0975326899
24.252647655,1.8061832448e-05,418.41421844,4.4615031809
24.253140742,1.0338645318e-05,9562.0307436,24.474640952
24.253619285,9.8120918467e-07,28010.248083,183.36124884
24.253949245,1.264748439e-05,731.11845537,5.9407819241
24.254317356,1.4590328622e-05,449.36937619,4.63223976
24.254559526,1.2702757481e-05,1021.9909464,6.5103421304
24.254674238,5.1424706181e-06,2732.5595142,16.640712492
24.255538784,4.3893824332e-05,704.4617364,3.7984608122
24.25570692,2.0341751844e-05,312.5953718,3.8503970183
24.256253891,5.0803384093e-06,7869.2721348,37.525330757
24.258455766,1.377105883e-05,2795.9070575,13.242611553
24.259736597,5.3740131774e-06,16299.80955,47.529999952
24.261175269,1.0180311632e-06,33189.827113,180.76540881
24.261669502,1.737168601e-05,487.04032607,4.1984852535
24.261870941,1.6296600528e-05,2187.663835,11.070939085
24.26248558,3.1786124126e-06,4799.5823833,28.477336416
24.262917433,1.6079939596e-05,669.53726235,4.9244513041
24.265210288,1.0897890745e-05,3404.3490341,15.911191248
24.266238162,1.0116651234e-05,1616.0695575,9.0254394784
24.266411545,7.5934590903e-06,929.68740642,9.1601092251
24.26681823,5.8526825907e-06,5324.0625419,30.613847041
24.269180332,5.4214157685e-06,15548.72373,43.250613451
24.270653961,1.5088421027e-05,1526.7398882,6.7945018531
24.272358342,1.4964744567e-05,1739.7928538,7.1404565695
24.273557489,9.0480413747e-06,1231.1059573,8.8689416065
24.27437398,6.9649192383e-06,8267.3117179,29.863275918
24.275617045,3.2326392412e-06,4979.2551334,25.979033143
24.275856907,4.1760010634e-06,5614.5616294,22.741235759
24.276873444,1.7331832028e-05,2116.3153314,6.9504283084
24.277309251,8.7242750229e-06,4135.6481184,21.478673762
24.279490089,8.2722936154e-06,4802.2667992,14.435600103
24.281308779,9.1463018066e-06,3263.2480448,18.968223368
24.281883232,1.8203868244e-05,1164.7721534,5.4820125341
24.282158365,1.0340028502e-05,1879.1643162,9.3758802841
24.282526937,1.307870179e-05,1251.0231514,6.9925372893
24.282910075,1.0620758738e-05,1155.3593825,7.8133317934
24.28320763,1.2719708012e-05,1762.0275582,7.9968247571
24.284071492,1.1334459905e-06,120900.86554,533.74728456
24.284781168,3.425818619e-06,6164.7287356,29.382728406
24.285460598,1.2107459351e-05,886.0095151,6.6117929267
24.286158265,4.3334342655e-06,4613.4408416,22.029983335
24.286654142,2.0248800665e-06,25547.063094,125.49999987
24.287509353,6.8340386751e-06,7172.1313965,30.910129077
24.288437471,8.0330865888e-06,4617.4029303,23.877897613
24.288764731,1.0658910823e-05,1133.1167079,7.7505279597
24.289021411,2.0295616723e-05,2287.0936927,10.17999999
24.28960049,1.7344059312e-05,3516.0666294,12.51944733
24.290169443,1.1173333652e-05,2640.9610681,15.949738222
24.291009783,3.1617406128e-06,3499.146161,24.791191613
24.291351268,1.8575397536e-05,972.98272358,5.0951365534
24.291985482,1.198149828e-05,2440.8834468,9.3398074553
24.29233344,9.9923818948e-06,1346.4971774,8.5771535407
24.292853543,1.8326378346e-05,563.35624574,4.3145767053
24.29356203,3.5990702978e-06,17760.0568,60.081448374
24.294165509,1.2046536163e-05,984.64092986,6.8776341673
24.294472716,9.8826053101e-06,2705.8644795,17.45891386
24.294866154,7.5535202917e-06,3523.2782807,22.741312252
24.295727705,1.9696301129e-06,12207.492111,54.378778257
24.296851816,8.273717631e-06,9899.2033156,28.2658125
24.297249107,1.1591539225e-05,1299.7806887,7.684951216
24.297675054,1.2053752493e-05,2091.0752327,8.7927265027
24.298970227,1.3672116779e-05,2380.3930154,8.4484951567
24.300649099,9.5514970885e-06,1208.253894,8.6036288889
24.301043777,6.9554254904e-06,3734.2295339,14.221486836
24.301390808,9.9444808015e-07,101360.37013,627.41916793
24.301641988,3.2816070711e-06,10837.614751,58.229623427
24.302380146,1.9873062163e-06,5151.5144246,39.628719881
24.302557859,9.5394797791e-07,11966.311647,93.490182125
24.303267343,1.0629840189e-05,3726.7333085,17.050947089
24.30490291,1.2702069428e-05,2201.0008788,8.6461031104
24.305634509,2.1006588277e-06,12793.23896,51.51298246
24.306435621,7.1152356209e-06,5615.9084741,26.492937423
24.307222541,1.6300102891e-06,6267.182316,49.956409008
24.307743528,1.0157504049e-05,4339.7391545,19.249277453
24.308847171,4.9275786229e-06,10340.776366,39.918998836
24.30898847,1.0727823268e-05,2167.6794416,15.368008311
24.309314587,2.9653460908e-06,8430.6732324,57.474685098
24.309705071,6.1135680294e-06,2949.4028839,15.371082392
24.310751007,1.0750696953e-05,1823.8355148,9.1285280659
24.311157131,1.2055623354e-05,2927.1461166,14.201828026
24.312334769,7.9149000659e-06,2016.9038672,11.586469127
24.313336098,3.0755953475e-06,7022.8671958,31.191131411
24.313494447,3.5829759616e-06,4492.3560312,24.048
24.313693301,6.1295756297e-06,2843.3673843,15.363838688
24.315419103,9.1461379478e-06,1411.8738334,9.3422454006
24.315703034,4.4692004428e-06,4757.8233071,22.654718975
24.315907357,3.8924713433e-06,2393.6852884,19.775999969
24.316034412,3.3163100711e-06,6919.0335268,30.734848096
24.319550858,8.4231223911e-06,2169.0549965,18.096582631
24.319714298,1.8483772129e-05,2820.9077156,10.580655255
24.32123074,1.12944046e-06,194730.37716,908.24659249
24.321924346,4.2793541349e-06,7478.8736938,40.767774502
24.323229347,3.6107208386e-06,11442.937876,51.818041834
24.323909781,1.678245801e-05,4757.3237902,13.491320582
24.327280937,2.0649329889e-06,765108.70285,3650.9999963
24.329521559,1.0262051727e-06,515513.91479,3037.8263986
24.333652446,1.2282861116e-05,3906.2672583,15.592421125
24.334165744,5.7441778307e-06,3716.4283972,16.094770806
24.335056879,3.7014852443e-06,6440.3300984,25.728019982
24.335756085,6.4852885738e-06,6755.2391022,19.864654623
24.336142558,1.8041273359e-06,40963.889735,246.43277357
24.337481257,5.9387647647e-06,6789.745165,33.176335095
24.338273512,1.777509723e-05,3977.4876703,8.4626844506
24.339200021,2.1154618435e-06,26274.404652,119.83083274
24.339779153,7.1639247849e-06,10635.70359,35.070147385
24.340629909,1.9920291514e-06,9939.1382673,46.718278824
24.341228256,6.9034469017e-06,1445.7507857,11.396762577
24.341461279,1.1668888502e-05,1086.7691914,7.2940199759
24.341949709,1.8662255809e-05,3209.2458321,12.119999988
24.343372008,7.2391692021e-06,875.1374877,9.339636648
24.344213822,1.0185273541e-06,38269.49683,216.25185199
24.34439375,1.0321463385e-06,26132.556022,129.57860749
24.346357296,3.4046828224e-06,4629.9444472,25.700394727
24.346996809,5.5524064441e-06,5112.7189775,19.315532823
24.347211385,1.0005513288e-05,1423.1705802,8.7950380995
24.347641682,3.4907030299e-06,7614.8973319,48.103167327
24.348202896,3.3584524469e-06,12816.489623,56.178246239
24.35010775,7.8427107427e-06,3540.0648764,20.54949057
24.350265155,6.0600773095e-06,8413.7669667,32.859772138
24.350645708,1.1234262683e-05,1584.2372132,13.474443607
24.351016382,2.9207844251e-05,1399.0752497,4.3058731148
24.352654197,1.7528204772e-05,1309.3676506,6.795187151
24.353872897,1.2497584875e-05,1456.8787613,8.3427898662
24.354222279,8.9702030223e-06,3237.1653523,17.850017153
24.354754216,2.000083797e-05,2031.7675338,6.8725672868
24.355543949,1.0638649366e-05,1364.5716817,8.3169315299
24.356443285,1.1280204716e-06,31355.333023,115.80761492
24.356709763,7.6315069648e-06,1254.671301,12.711962578
24.358234641,9.4920670051e-07,41447.204184,271.29171837
24.359029061,1.1730006315e-05,2338.107494,13.445503376
24.36012099,2.5596866709e-06,10844.378054,40.860434882
24.360621767,1.0183685248e-05,3945.9985537,19.499998993
24.361002863,1.2831762564e-05,1762.4252366,12.796353005
24.362563565,1.4407369917e-05,3488.6625,14.869649308
24.363674183,6.6829044933e-06,8068.4486459,30.852717326
24.364982693,1.5044841996e-05,4867.1985694,14.789400063
24.365708419,2.5504629867e-05,2048.5411761,5.3593325226
24.366376042,9.5210980701e-06,2516.6029949,17.323125602
24.367482129,1.9674815693e-05,2402.181393,10.040856316
24.368162959,9.6178740995e-07,14966.861978,107.09137205
24.368296688,1.9483082138e-06,10515.568649,47.575823186
24.368992836,1.3101020469e-05,2660.1471567,9.0832781579
24.370387796,8.4663096555e-06,1286.6069817,9.4977811455
24.372153707,5.8254080829e-06,4834.8394963,29.474782233
24.372977935,1.2366230942e-05,2560.32086,14.86338069
24.373374426,1.8750798355e-06,21822.401727,130.18555811
24.37473995,1.7424970838e-06,28466.23398,191.04687437
24.376047395,4.1408380282e-06,8357.0141733,45.178777776
24.376814723,6.4623772575e-06,5829.2509823,27.670808748
24.3786802,1.6488336844e-06,8518.5152259,52.596966171
24.37906924,8.4911094398e-06,4359.9270196,13.017053972
24.380498403,1.5136631473e-05,3087.3059208,12.765528788
24.381937958,1.0681201177e-06,49374.125856,264.7829216
24.382344697,5.6809582081e-06,4712.8445098,29.753003712
24.382812434,3.5663285542e-06,9325.2135394,50.26454381
24.383394133,1.4006366218e-05,1675.7153669,7.4465452523
24.38426778,1.1282913344e-05,2997.3899127,10.405420068
24.384855947,9.8407218746e-06,3995.9042706,11.516015907
24.385277329,2.5449033437e-05,468.4859042,4.8067912483
24.385615434,3.1908870422e-06,5906.5064426,30.195210233
24.386103083,9.182313599e-06,2156.2424131,10.805161176
24.386383034,9.8269568898e-06,1410.0685334,8.9591365025
24.386558708,3.9859419774e-06,3450.0793722,22.13201488
24.386931352,1.5045803164e-05,3367.7983809,13.396818548
24.387333317,8.9502909155e-06,3874.7591764,20.742639213
24.388121989,2.3079942521e-06,13355.196324,77.208194022
24.388842654,2.253467581e-05,579.39604906,4.5281174818
24.389137564,2.3811153978e-05,706.10703643,3.9926097012
24.389770586,2.5373001395e-06,43297.047538,136.79999986
24.390624837,1.7250401543e-05,2075.5102501,7.6000298718
24.391030204,1.3308158814e-05,1458.3658049,7.3798509548
24.391349545,1.9488126186e-05,273.96256116,3.5709115392
24.391462678,1.6529110988e-05,219.24549192,3.870282047
24.391657268,3.4381623733e-05,294.63680771,3.234119718
24.391976028,1.5555599375e-05,1049.7817419,5.9337820175
24.392204798,3.477507462e-06,6697.9721657,29.893185987
